season,first_name,last_name,position,origin,destination,transfer_date,transfer_year,eligibility,is_withdrawn,has_destination,is_completed_transfer,rating,has_rating,stars,has_stars
2024,Brett,Tommasini,LB,Boise State,,2023-12-22 21:37:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Armauni,Archie,CB,UConn,,2023-12-26 21:28:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Ryan,King,WR,East Carolina,,2023-12-18 19:42:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Matt,Reardon,WR,Miami (OH),Youngstown State,2023-12-22 21:39:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Moses,Alexander,CB,Houston,,2023-11-30 15:31:00+00:00,2023,Immediate,False,False,False,,False,4.0,True
2024,Wesley,Walker,S,Tennessee,Louisville,2023-12-22 14:24:00+00:00,2023,Immediate,False,True,True,0.87,True,3.0,True
2024,Kaylon,Washington,CB,Tulsa,,2023-12-05 21:27:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Ish,Burdine,S,TCU,New Mexico,2023-12-04 17:01:00+00:00,2023,Immediate,False,True,True,0.84,True,3.0,True
2024,Tavion,Faulk,QB,LSU,Independence C.C.,2023-12-05 21:23:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Zach,Perkins,OT,South Florida,Hampton,2023-11-28 16:32:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Isaiah,Boyd,DL,Tulane,,2024-04-16 16:55:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Saidou,Ba,OT,Arkansas State,Tennessee State,2024-04-16 16:38:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Will,Prichard,QB,Arkansas State,Copiah-Lincoln C.C.,2024-04-16 16:35:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Kadyn,Proctor,OT,Iowa,Alabama,2024-04-16 14:47:00+00:00,2024,Immediate,False,True,True,0.99,True,5.0,True
2024,Chauncey,Kamakea,IOL,Georgia State,,2024-04-16 15:55:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,PJ,Simmons,LB,Georgia State,Alabama A&M,2024-04-16 15:55:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Dominic,Braesch,IOL,Georgia State,North Alabama,2024-04-16 15:53:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Will,Norman,DL,Marshall,,2024-04-23 14:59:00+00:00,2024,Immediate,False,False,False,0.85,True,3.0,True
2024,Sam,Brady,LB,Virginia,Barton C.C.,2023-12-04 16:56:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Carter,Campbell,WR,SMU,,2024-01-17 15:08:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Aidan,Semo,QB,Georgia Tech,El Camino College,2024-04-16 14:51:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Jacob,Rooks,CB,Navy,,2024-04-16 14:49:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Steven,Mahar Jr.,TE,Syracuse,,2023-12-14 18:43:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Seth,Martin,IOL,Texas Tech,Stephen F. Austin,2023-12-04 20:14:00+00:00,2023,Immediate,False,True,True,0.81,True,3.0,True
2024,Luke,Sather,QB,Coastal Carolina,,2023-12-14 18:13:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Curtis,Nixon,TE,Old Dominion,,2023-12-14 18:01:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Fred,Seabrough,TE,NC State,,2023-12-14 17:52:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Champ,Harris,QB,Army,Trinity Valley C.C.,2023-12-14 17:46:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Javon,Swinton,WR,Eastern Michigan,,2023-12-14 18:03:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Marcus,Alexander,IOL,Texas State,Austin Peay,2024-04-16 15:49:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Trevell,Johnson,LB,UL Monroe,,2023-12-06 15:13:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Maurice,Freeman III,S,Liberty,,2024-04-05 15:45:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Jaylen,Jones,LB,UConn,,2023-12-05 21:05:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,John,Ward,DL,Utah State,,2024-04-20 01:51:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Joey,Capra,IOL,Nevada,,2023-12-13 16:22:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Jeremiah,Caldwell,CB,Miami (OH),,2023-12-08 16:11:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,JayT,Jackson,CB,Georgia State,Tennessee State,2023-12-04 17:01:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Daniel,Ogundipe,OT,UTSA,Florida International,2023-12-24 16:52:00+00:00,2023,Immediate,False,True,True,0.85,True,3.0,True
2024,Jonathan,Davis,DL,Mississippi State,Southern Miss,2024-01-03 06:00:00+00:00,2024,Immediate,False,True,True,0.86,True,3.0,True
2024,Charles,Wright,QB,App State,,2024-04-10 11:45:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Demariyon,Houston,WR,Missouri,,2023-12-05 21:55:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Justin,Johnson Jr.,RB,West Virginia,,2023-12-10 19:30:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Marquise,Gilbert,S,Auburn,,2023-12-07 16:29:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Darrien,Stewart,S,BYU,,2024-04-16 19:24:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Connor,Lytton,K,Boston College,,2024-04-19 11:14:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Mondrell,Dean,EDGE,Miami (OH),,2024-04-21 14:30:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Nolan,Ziegler,LB,Notre Dame,Central Michigan,2024-01-01 17:38:00+00:00,2024,Immediate,False,True,True,0.85,True,3.0,True
2024,Warren,Walls,EDGE,SMU,,2023-12-21 20:38:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Jacob,Proche,CB,Coastal Carolina,Ohio,2023-12-08 14:53:00+00:00,2023,Immediate,False,True,True,0.82,True,3.0,True
2024,Jermaine,Donaldson,IOL,Temple,Campbell,2024-01-17 00:40:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,D'Arco,Perkins-McAllister,CB,New Mexico,,2024-01-23 23:22:00+00:00,2024,Immediate,False,False,False,,False,4.0,True
2024,Isaiah,Paul,LB,UCF,,2023-12-07 15:41:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Kevaris,Hall,CB,SMU,,2024-01-23 21:06:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Joshua,Nicholson,WR,San Diego State,Utah Tech,2023-11-28 16:35:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Cameron,Carson,K,Massachusetts,Buffalo,2023-11-28 16:35:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Joseph Appiah,Darkwa,DL,Temple,,2024-04-19 20:14:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Will,Meyer,IOL,UConn,,2023-12-09 16:27:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Jake,Wilson,DL,Penn State,,2024-01-02 23:21:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Cooper,Jones,RB,Utah State,Navarro College,2023-12-14 18:00:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Phillip,Baynes,LB,Northern Illinois,Tyler J.C. ,2023-12-07 20:40:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Chance,Black,RB,Virginia Tech,Valdosta State,2023-12-08 21:05:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Jack,Sauder,K,Bowling Green,,2023-12-05 22:32:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Ibrahim,Traore,OT,Penn State,,2024-01-09 16:16:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Chase,Soper,LB,Wofford,,2023-12-06 15:53:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Jamin,Graham,DL,UAB,,2023-12-04 22:47:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Gunnar,Gundy,QB,Oklahoma State,Ohio,2023-12-06 17:07:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,TJ,McMahon,QB,Marshall,,2024-04-22 01:32:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Shaun,Dolac,LB,Utah State,Buffalo,2024-05-02 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Jaden,Floyd,S,Florida State,Carson Newman,2024-04-21 14:23:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Norris,Davis,S,Iowa State,,2024-04-20 21:02:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Bubba,Jeffries,IOL,Indiana,Chattanooga,2024-04-20 16:29:00+00:00,2024,Immediate,False,True,True,0.84,True,3.0,True
2024,Shane,Hamm,QB,Kentucky,,2024-04-19 22:39:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Red,Martel,RB,Kansas,,2024-04-19 21:37:00+00:00,2024,Immediate,False,False,False,0.85,True,3.0,True
2024,BJ,Lowery Jr.,CB,Old Dominion,Sacred Heart,2024-04-19 21:31:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,DJ,Aiken,DL,Florida International,,2024-04-19 20:46:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Ugo,Nosike,DL,Eastern Michigan,,2024-04-19 20:15:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Joseph,Walker Jr.,WR,Eastern Michigan,Saginaw Valley State,2024-04-19 20:04:00+00:00,2024,Immediate,False,True,True,0.84,True,3.0,True
2024,Xavier,Spencer,CB,UTSA,Southern,2023-12-04 22:15:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Chase,Locke,WR,Wyoming,,2023-12-14 18:15:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Graham,Faloona,LB,Texas State,,2023-12-13 15:34:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Thomas,Lane,DL,Marshall,McNeese,2023-12-04 14:34:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Jacob,Mason,EDGE,Washington,Montana,2024-04-19 19:19:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Emmanuel,Mann,CB,Middle Tennessee,,2024-04-19 17:45:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Louie,Cresto,EDGE,Nevada,Idaho State,2024-04-18 17:06:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Armon,Bethea,IOL,Bowling Green,Grambling,2024-04-18 20:53:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Timar,Rogers,LB,Middle Tennessee,,2024-04-18 15:18:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Dietrich,Moore,LB,North Texas,,2024-04-18 19:08:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Khaya,Wright,LB,Florida International,,2024-04-18 19:07:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Antonio,Camon,EDGE,Pittsburgh,Florida A&M,2024-04-18 18:58:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Kelton,Henderson,WR,South Carolina,,2024-04-18 18:51:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Anthony,James,EDGE,Washington,Eastern Washington,2024-04-18 18:44:00+00:00,2024,Immediate,False,True,True,0.86,True,3.0,True
2024,Jaden,Gaines,EDGE,Eastern Michigan,,2024-04-18 18:34:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Tyrece,Edwards,DL,Middle Tennessee,Murray State,2024-04-18 17:40:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Makhilyn,Young,RB,New Mexico State,Vanderbilt,2024-04-18 15:18:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Rodney,Groce Jr.,LB,UTSA,,2024-01-02 18:06:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Kris,Caine,EDGE,Old Dominion,,2024-04-18 17:31:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Terrance,Howard,CB,Alabama,North Carolina Central,2024-04-18 16:16:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Jaylen,Clark,CB,Boise State,,2024-04-18 12:37:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Andre,Craig,WR,Alabama,Alabama A&M,2024-04-17 17:45:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Sam,Hagen,OT,North Dakota,South Dakota State,2024-04-16 21:56:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Austin,LaRue,DL,Utah,,2024-04-16 20:51:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Amari,Pouncy,LB,New Mexico State,,2024-04-16 14:48:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Zaid,Hamdan,DL,Tulsa,,2024-04-16 14:45:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Julian,Kameristy,DL,Indiana,Murray State,2023-11-28 16:18:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Tate,Zimmerman,LB,New Mexico,,2024-04-16 14:41:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,New Zealand,Williams,LB,San Diego State,,2024-04-16 14:21:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Colson,Brown,QB,Georgia Tech,,2024-04-14 15:31:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Carlo,Thompson,S,Virginia,,2023-12-12 01:35:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Alec,Burton,TE,Ohio,,2023-12-12 00:23:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Kierron,Smith,DL,Georgia Southern,Tennessee State,2023-12-18 19:58:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Kerion,Martin,S,Marshall,,2024-01-18 17:51:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Mumu,Bin-Wahad,CB,UConn,Navarro College,2023-12-04 15:30:00+00:00,2023,Immediate,False,True,True,0.85,True,3.0,True
2024,Aubrey,Smith,LB,Houston,,2024-04-18 15:26:00+00:00,2024,Immediate,False,False,False,0.85,True,3.0,True
2024,Briton,Allen,S,Utah,,2024-04-16 20:48:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Jaden,Nixon,RB,Oklahoma State,,2023-12-13 14:19:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Jashawn,Johnson,WR,Western Michigan,Ferris State,2023-12-04 14:28:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Keion,Wallace,WR,Georgia Southern,,2024-04-23 16:55:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Will,Huggins,TE,Kansas,Pittsburg State,2023-12-04 18:17:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Ali,Abdul-Hakeem,LB,Georgia State,Benedict,2024-02-26 19:17:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Genson,Hooper-Price,WR,Coastal Carolina,,2024-04-22 14:48:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Chandler,Brown,S,Buffalo,,2023-12-04 15:45:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Josh,Delgado,WR,Oregon,,2023-12-04 14:50:00+00:00,2023,Immediate,False,False,False,,False,4.0,True
2024,Tyler,Walton,WR,Ohio,Eastern Michigan,2023-12-04 14:48:00+00:00,2023,Immediate,False,True,True,0.84,True,3.0,True
2024,Brandon,Smith,IOL,Western Michigan,Illinois State,2023-12-04 14:44:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Naahlyee,Bryant,LB,Western Michigan,Northern Iowa,2023-12-04 14:39:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Roger,Walters,WR,Charlotte,Iowa Western C.C.,2023-12-04 14:30:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Makai,Cope,WR,Utah,Sacramento State,2023-12-04 17:51:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Chinazo,Obobi,OT,Marshall,Austin Peay,2023-12-04 14:30:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Tyrone,Webber,OT,Oklahoma State,,2023-12-04 14:29:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Arabee,Muslim,OT,Charlotte,,2023-12-04 14:25:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Kylic,Horton,WR,South Carolina,,2023-12-04 15:41:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Frank,Naughton,LS,Western Kentucky,,2023-12-04 15:40:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Dion,Hunter,LB,Cincinnati,,2023-12-04 21:17:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Colten,Gauthier,QB,South Carolina,Gardner-Webb,2023-12-04 15:21:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Carson,Allen,K,Mississippi State,,2023-12-04 15:21:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Jonah,Chong,QB,Hawai'i,,2023-12-04 15:20:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Jared,Casey,LB,Indiana,,2023-11-27 16:27:00+00:00,2023,Immediate,False,False,False,,False,4.0,True
2024,D'Wan,Mathis,QB,Temple,Davenport,2023-10-25 21:46:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Zion,Gunn,CB,Purdue,,2023-12-04 15:15:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Darius,Edmundson,S,NC State,,2023-12-04 14:21:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Keenan,McCaddy,S,Boise State,Garden City C.C. ,2023-11-14 16:55:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Brock,Winstead,LS,East Carolina,East Tennessee State,2023-11-28 16:40:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Trenton,Kintigh,DL,Old Dominion,Wofford,2023-12-04 17:46:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,McCae,Hillstead,QB,Utah State,BYU,2024-04-16 15:30:00+00:00,2024,Immediate,False,True,True,0.85,True,3.0,True
2024,Amaun,Williams,CB,Wisconsin,Concordia University,2023-12-04 17:45:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Mershawn,Rice,WR,Purdue,,2023-11-27 16:25:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Christopher,Scott Jr.,CB,NC State,Austin Peay,2023-12-04 17:44:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Demario,King,LB,Old Dominion,,2023-11-27 06:00:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Christian,Bell,CB,Temple,,2023-11-27 06:00:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Jalen,Nettles,IOL,UAB,Southeast Missouri State,2023-12-04 15:30:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Ilijah,Johnson,CB,UTEP,,2023-11-27 21:59:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Jefferson,Boaz,QB,North Carolina,Stephen F. Austin,2023-11-27 21:34:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Anthony,Wenson,WR,Air Force,Coffeyville C.C.,2023-12-04 15:37:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Kaleb,Moody,S,Harvard,Kent State,2023-11-21 18:36:00+00:00,2023,Immediate,False,True,True,0.83,True,3.0,True
2024,Kyle,Thomas,DT,Akron,,2023-12-04 14:37:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Josh,McCormick,K,Oregon State,William & Mary,2023-10-24 17:04:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,TyShawn,Hurst,OT,Marshall,Mercer,2023-10-23 17:05:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Kenzel,Lawler,CB,Utah,Montana,2023-10-18 15:11:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,D'moir,Jean-Baptiste,S,Florida International,Edward Waters,2023-12-04 14:36:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,T.J.,Harvison,RB,Pittsburgh,,2023-12-04 15:10:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Fred,Davis II,CB,UCF,,2023-12-04 15:10:00+00:00,2023,Immediate,False,False,False,,False,4.0,True
2024,Dakerric,Hobbs,CB,Sam Houston,New Mexico State,2024-04-17 21:25:00+00:00,2024,Immediate,False,True,True,0.83,True,3.0,True
2024,Upton,Stout,CB,Western Kentucky,Western Kentucky,2023-11-27 21:10:00+00:00,2023,Immediate,False,True,True,0.91,True,4.0,True
2024,Joey,Yellen,QB,Hawai'i,,2023-11-14 15:54:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Justin,Kanyuk,OT,North Carolina,Georgia Southern,2023-12-04 18:12:00+00:00,2023,Immediate,False,True,True,0.82,True,3.0,True
2024,Marcus,Bradley,DL,Massachusetts,,2024-03-25 23:08:00+00:00,2024,Immediate,False,False,False,,False,4.0,True
2024,Josh,Sterns,WR,Western Kentucky,Gardner-Webb,2023-12-04 17:56:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Dariyan,Wiley,WR,UL Monroe,Nevada,2023-11-28 16:47:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Vai,Kaho,ILB,San Diego State,Montana,2023-12-04 15:02:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Tyson,McWilliams,CB,California,UC Davis,2023-11-29 19:04:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Codie,Hornsby,IOL,Grambling,Syracuse,2024-02-27 06:00:00+00:00,2024,Immediate,False,True,True,0.84,True,3.0,True
2024,Arthur,Jenkins,WR,Florida Atlantic,Albany State,2023-12-04 15:12:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Cameron,Dye,OT,Georgia State,Southern Illinois,2023-12-04 15:12:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Tony,Harris,CB,App State,Lafayette,2023-12-04 15:29:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,CJ,Williams,CB,Hawai'i,,2023-12-04 15:14:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Ali,Barkley,RB,Akron,,2023-10-11 17:13:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Tysheik,Galloway,DL,Liberty,West Georgia,2023-12-04 15:35:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Lavonte,Gater,CB,Kent State,,2023-12-04 14:53:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Shane,Slattery,LB,Kent State,Robert Morris,2023-12-04 14:24:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Drew,Francis,LB,Middle Tennessee,,2023-11-28 16:46:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Javohn,Thomas,WR,South Florida,,2023-12-07 18:48:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Raydrian,McKneely,RB,Memphis,Northwestern State,2023-12-14 17:51:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Osei,Dixon,CB,Massachusetts,,2024-03-25 23:08:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Tyrell,Lawrence,IOL,Minnesota,Alabama A&M,2023-12-04 23:18:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Eric,Meeks,IOL,Marshall,,2023-12-21 21:44:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Ethan,Boyd,OT,Michigan State,Colorado,2024-04-30 17:36:00+00:00,2024,Immediate,False,True,True,0.85,True,3.0,True
2024,Solomanie,Bambara,EDGE,Nevada,,2024-04-25 21:32:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Andre,Hines Jr.,RB,Boston College,Wagner,2023-11-27 21:14:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Jaden,Woods,S,Akron,East Tennessee State,2023-10-11 17:58:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,CJ,Rogers,QB,Texas State,Houston Christian,2023-12-04 14:57:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Reggie,Jones,DL,Louisiana Tech,,2023-12-04 15:08:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Rance,Conner,CB,East Carolina,,2023-12-04 15:12:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Nathan,Rawlins-Kibonge,EDGE,South Alabama,Iowa Central C.C.,2023-12-04 14:38:00+00:00,2023,Immediate,False,True,True,,False,4.0,True
2024,Andrew,Wimmer,RB,UNLV,East Central,2024-01-02 18:19:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Joshua,Williams,LB,Utah State,,2023-12-04 16:01:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Fitzgerald,West Jr.,DL,LSU,Louisiana,2023-12-14 18:39:00+00:00,2023,Immediate,False,True,True,0.85,True,3.0,True
2024,Frank,Peasant,RB,Middle Tennessee,,2023-11-29 18:32:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Mikele,Colasurdo,QB,Georgia State,,2024-01-05 16:37:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Deuce,Caldwell,LB,North Carolina,,2023-12-04 21:30:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Jakobie,Seabourn,S,Syracuse,Northern Arizona,2023-11-27 22:37:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Jonah,Brewster,OT,Louisiana Tech,Houston Christian,2023-11-27 22:07:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Julio,Macias,K,Purdue,UAlbany,2023-11-27 22:05:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Jaylen,Jenkins,RB,Washington State,Texas State,2023-12-04 18:56:00+00:00,2023,Immediate,False,True,True,0.84,True,3.0,True
2024,Jelon,Johnson,WR,Temple,,2023-12-08 14:33:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Noah,Toster,WR,Chowan,South Alabama,2023-11-23 15:44:00+00:00,2023,Immediate,False,True,True,0.81,True,3.0,True
2024,CJ,Ross,LB,South Florida,,2023-12-04 16:45:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Aaron,Greene,TE,San Diego State,,2023-11-29 22:48:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Joe,Enick,IOL,Central Michigan,Saint Francis (PA),2023-12-05 14:43:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Isaiah,Foote,IOL,East Carolina,Western Illinois,2023-12-04 12:53:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Ben,Johnson,LB,Ohio,,2023-12-27 16:47:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Rambo,Mageo,IOL,San Diego State,Utah Tech,2023-12-04 20:15:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Jalen,Denton,CB,Georgia Southern,,2023-12-07 20:59:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Anthony,Frias,RB,Kansas State,,2023-12-04 16:45:00+00:00,2023,Immediate,False,False,False,,False,,False
