gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,interceptionYards,interceptionTDs,passesIntercepted
400869718,2016,1,regular,Miami,ACC,home,70,5,77,1,5,4,,,,10,0,1,15,1,54,3,2,2,22:27,0,1,1,6-54,10.4,36,373,7.1,13-21,150,523,1-1,7-11,22,48,0,2
400869718,2016,1,regular,Florida A&M,MEAC,away,3,0,6,0,1,0,136,0,9,3,1,2,3,0,36,1,0,0,37:33,2,0,2,9-84,0.5,42,22,6.5,15-27,175,197,0-1,4-16,13,,,
400869428,2016,1,regular,Virginia Tech,ACC,home,36,0,8,0,6,4,61,0,2,10,1,6,2,0,28,1,5,5,33:42,0,4,4,4-33,4.3,48,206,6.1,25-41,252,458,1-1,10-20,24,15,0,3
400869428,2016,1,regular,Liberty,Big South,away,13,1,-2,0,1,0,,,,1,4,1,3,0,48,1,10,3,26:18,3,1,4,13-75,2.6,35,90,2.6,9-27,70,160,1-2,2-15,11,,,
400869181,2016,1,regular,Nevada,Mountain West,home,30,2,,,,2,16,0,1,6,1,0,5,0,57,0,0,2,23:51,0,0,0,4-40,5.1,34,174,7.9,17-24,189,363,1-1,7-14,18,,,
400869181,2016,1,regular,Cal Poly,Big Sky,away,27,3,,,,0,63,0,3,9,0,5,8,0,40,2,0,0,36:09,0,1,1,9-75,5.4,71,383,5.2,5-12,62,445,3-4,10-20,23,,,
400869260,2016,1,regular,Ohio State,Big Ten,home,77,3,2,0,3,7,17,0,1,11,0,3,5,1,40,2,2,5,38:35,1,0,1,9-66,6.5,55,359,10.7,27-39,417,776,0-1,11-13,41,119,1,3
400869260,2016,1,regular,Bowling Green,Mid-American,away,10,0,,,,0,106,0,6,4,0,,0,1,52,0,1,2,21:25,3,0,3,5-45,2.5,28,69,4.0,21-44,175,244,2-3,3-16,16,63,1,1
400869651,2016,1,regular,Furman,Southern,away,13,1,5,0,1,0,25,0,1,7,1,2,4,0,30,2,1,2,29:31,1,0,1,4-34,2.6,33,87,4.5,16-31,139,226,2-3,3-14,18,2,0,1
400869651,2016,1,regular,Michigan State,Big Ten,home,28,1,23,0,4,3,70,0,3,4,0,1,4,0,24,1,5,6,30:29,1,1,2,10-120,4.3,40,171,10.6,13-18,190,361,0-0,4-10,19,0,0,1
400869653,2016,1,regular,Howard,MEAC,away,13,0,2,0,1,2,142,0,8,2,0,3,5,0,48,1,0,2,33:00,0,0,0,7-65,2.0,35,69,6.9,18-29,200,269,0-0,5-15,15,,,
400869653,2016,1,regular,Maryland,Big Ten,home,52,6,21,1,2,0,22,0,1,10,0,,9,1,39,2,0,2,27:00,0,0,0,2-25,7.2,44,315,7.0,20-29,204,519,0-1,7-12,25,,,
400869180,2016,1,regular,Hawai'i,Mountain West,away,3,0,,,,0,123,0,6,3,0,2,4,0,43,0,0,1,32:05,2,0,2,8-60,2.2,37,81,6.6,12-23,151,232,1-2,1-11,16,0,0,1
400869180,2016,1,regular,Michigan,Big Ten,home,63,4,28,0,2,3,20,0,2,9,0,,10,2,39,4,1,3,27:55,1,0,1,3-33,7.8,39,306,10.3,17-20,206,512,0-0,7-7,26,78,2,2
400869177,2016,1,regular,New Mexico,Mountain West,home,48,4,37,0,3,2,26,0,2,12,2,1,6,0,39,3,0,1,34:57,0,1,1,4-30,8.7,49,428,9.8,13-19,187,615,0-0,8-14,24,0,0,1
400869177,2016,1,regular,South Dakota,MVFC,away,21,2,-2,0,1,1,13,0,1,3,1,2,8,0,43,2,0,1,25:03,1,2,3,2-15,4.3,43,183,6.7,14-21,140,323,1-2,7-14,16,,,
400869179,2016,1,regular,Fresno State,Mountain West,away,10,0,17,0,2,1,102,0,5,4,0,,0,0,27,0,0,2,28:07,2,0,2,6-29,1.2,26,31,5.7,24-43,243,274,1-2,5-15,17,,,
400869179,2016,1,regular,Nebraska,Big Ten,home,43,5,,,,1,32,0,1,5,1,1,6,0,31,4,0,1,31:53,0,0,0,7-80,5.7,51,292,8.8,6-13,114,406,1-1,5-11,20,8,0,2
400869652,2016,1,regular,Murray State,OVC,away,3,0,-1,0,1,0,68,0,4,3,0,1,3,0,23,2,2,2,26:32,2,1,3,4-29,-0.4,26,-10,5.0,21-35,175,165,0-0,4-16,13,,,
400869652,2016,1,regular,Illinois,Big Ten,home,52,4,20,0,3,3,8,0,1,10,1,1,11,0,31,6,3,2,33:28,0,0,0,7-55,7.2,40,287,9.5,16-24,228,515,1-1,6-12,21,-2,0,2
400869578,2016,1,regular,Eastern Kentucky,OVC,away,24,1,16,0,2,2,160,0,7,4,0,1,0,0,51,0,0,4,27:45,3,1,4,4-39,3.9,42,165,6.0,20-37,222,387,1-1,10-20,22,0,0,1
400869578,2016,1,regular,Purdue,Big Ten,home,45,4,-6,0,2,1,76,0,3,9,1,2,1,1,52,0,1,1,32:15,1,0,1,2-17,6.7,39,261,5.7,26-44,251,512,1-2,8-17,25,95,1,3
400868910,2016,1,regular,Temple,American Athletic,home,13,1,,,,0,74,0,5,7,0,,4,0,47,1,0,0,24:12,3,0,3,5-35,3.0,28,83,6.5,12-26,168,251,1-2,3-9,16,,,
400868910,2016,1,regular,Army,FBS Independents,away,28,4,,,,0,39,0,2,4,0,1,6,0,31,4,0,2,35:48,0,0,0,5-34,4.9,67,329,3.0,2-5,15,344,2-2,7-14,25,29,0,3
400868946,2016,1,regular,Notre Dame,FBS Independents,away,47,1,51,0,2,5,95,0,5,9,0,,7,0,54,0,1,1,32:42,0,0,0,8-64,4.5,46,206,7.9,17-30,238,444,0-0,7-16,22,22,0,1
400868946,2016,1,regular,Texas,Big 12,home,50,5,30,0,3,2,29,0,2,8,0,,7,0,54,3,2,4,27:18,1,0,1,11-104,4.0,59,237,10.4,16-27,280,517,2-2,8-18,26,,,
400869507,2016,1,regular,Houston,American Athletic,home,33,0,,,,2,54,0,3,15,2,1,9,0,36,5,7,1,35:06,0,1,1,7-75,2.2,40,89,8.0,23-40,321,410,0-0,9-18,25,,,
400869507,2016,1,regular,Oklahoma,Big 12,away,23,1,10,0,1,2,64,0,3,5,1,3,11,0,51,2,5,1,24:54,0,2,2,5-66,2.7,26,70,9.5,24-34,323,393,0-1,7-14,17,,,
400869346,2016,1,regular,Hampton,MEAC,away,21,2,,,,1,112,0,8,3,1,4,3,0,35,1,1,5,36:30,1,2,3,3-38,2.2,41,90,5.0,20-44,218,308,1-3,6-20,19,,,
400869346,2016,1,regular,Old Dominion,Conference USA,home,54,2,101,0,4,4,109,0,4,10,3,1,11,1,47,4,7,4,23:30,0,1,1,9-66,5.6,38,211,8.7,14-29,253,464,1-2,4-13,20,15,1,1
400869176,2016,1,regular,Boise State,Mountain West,away,45,3,2,0,2,3,15,0,1,9,0,1,12,0,40,5,0,1,29:14,0,0,0,7-60,4.2,38,158,12.2,24-35,426,584,1-1,7-13,28,,,
400869176,2016,1,regular,Louisiana,Sun Belt,home,10,0,,,,1,75,0,3,4,1,2,5,0,39,1,1,3,30:46,0,0,0,10-71,2.0,40,81,5.6,21-33,186,267,0-2,7-18,18,,,
400869506,2016,1,regular,Towson,CAA,away,20,2,,,,0,240,0,9,8,1,3,5,0,39,2,0,1,37:40,1,3,4,5-62,2.6,49,127,4.0,16-41,165,292,5-6,6-22,20,1,0,1
400869506,2016,1,regular,South Florida,American Athletic,home,56,4,38,0,5,4,69,0,2,8,3,2,7,0,52,3,0,5,22:20,1,1,2,4-42,5.2,41,214,9.2,13-25,230,444,0-0,6-12,22,49,0,1
400869502,2016,1,regular,UT Martin,OVC,away,7,0,5,0,1,1,67,0,4,1,2,1,6,0,27,1,1,5,37:06,2,1,3,8-67,3.6,49,177,5.6,12-26,146,323,0-1,9-16,20,0,0,1
400869502,2016,1,regular,Cincinnati,American Athletic,home,28,1,,,,2,27,0,2,2,1,2,8,1,29,3,2,5,22:54,1,2,3,5-60,4.1,34,140,7.6,21-34,260,400,2-2,5-13,22,51,1,2
400869505,2016,1,regular,Western Carolina,Southern,away,7,1,,,,0,114,0,5,1,1,0,4,0,41,0,2,0,28:11,1,0,1,5-31,3.9,38,148,6.4,13-27,172,320,0-0,7-18,15,,,
400869505,2016,1,regular,East Carolina,American Athletic,home,52,2,2,0,2,5,44,0,2,10,0,1,6,0,35,0,2,3,31:49,0,1,1,3-25,7.2,38,275,12.5,29-33,413,688,0-0,10-14,28,7,0,1
400869504,2016,1,regular,South Carolina State,MEAC,away,0,0,,,,0,103,0,5,0,2,2,7,0,53,3,3,4,27:38,1,2,3,13-138,2.7,32,85,3.6,16-38,138,223,0-0,4-18,12,,,
400869504,2016,1,regular,UCF,American Athletic,home,38,2,46,0,4,2,47,0,1,14,2,2,3,0,30,0,7,3,32:22,0,2,2,5-40,3.7,54,201,7.4,20-36,265,466,3-4,6-17,27,0,0,1
400869509,2016,1,regular,Fordham,Patriot,away,16,0,26,0,2,1,38,0,4,10,0,1,5,0,44,3,0,0,30:17,0,1,1,5-35,4.5,36,162,6.7,26-45,302,464,1-4,8-18,24,,,
400869509,2016,1,regular,Navy,American Athletic,home,52,6,18,0,1,1,101,0,4,10,1,2,7,0,49,3,2,2,29:43,0,0,0,2-16,8.1,53,427,30.8,4-4,123,550,1-2,5-10,18,,,
400869508,2016,1,regular,Southeast Missouri State,OVC,away,17,1,0,0,1,1,46,0,3,5,1,0,6,0,53,3,1,4,32:01,1,0,1,8-80,3.8,29,110,4.2,19-34,143,253,0-0,4-15,17,7,0,2
400869508,2016,1,regular,Memphis,American Athletic,home,35,1,46,0,5,3,63,0,2,9,0,1,8,0,41,2,3,6,27:59,2,1,3,4-40,3.3,33,110,7.4,26-40,295,405,0-0,7-16,27,18,0,1
400869183,2016,1,regular,San José State,Mountain West,away,10,0,-6,0,1,1,114,0,4,4,0,2,4,0,44,4,0,3,28:09,1,2,3,4-30,1.7,32,53,8.1,16-29,234,287,0-1,7-16,13,,,
400869183,2016,1,regular,Tulsa,American Athletic,home,45,3,11,0,2,1,,,,9,2,0,7,1,33,4,1,8,31:51,0,0,0,2-25,5.3,58,305,8.3,13-25,207,512,1-1,7-16,28,24,1,1
400869421,2016,1,regular,Wake Forest,ACC,home,7,1,2,0,2,0,30,0,1,1,1,0,7,0,45,4,4,2,25:04,0,0,0,5-45,2.3,34,79,4.6,12-21,96,175,0-0,7-15,10,,,
400869421,2016,1,regular,Tulane,American Athletic,away,3,0,10,0,2,0,22,0,1,3,0,1,5,0,31,1,0,3,34:56,0,1,1,4-30,3.1,47,146,5.8,12-23,134,280,1-4,8-20,14,,,
400869424,2016,1,regular,Georgia Tech,ACC,away,17,2,15,0,1,0,56,0,2,5,2,1,4,0,37,1,0,2,30:18,0,1,1,3-29,2.7,44,119,7.9,8-15,119,238,2-2,6-15,12,11,0,1
400869424,2016,1,regular,Boston College,ACC,home,14,2,29,0,2,0,,,,2,1,2,9,0,47,1,1,0,29:42,1,2,3,7-39,4.8,37,176,8.5,11-17,144,320,0-0,6-14,15,,,
400869423,2016,1,regular,Colgate,Patriot,away,7,0,9,0,1,1,125,0,6,1,1,0,8,0,51,3,0,2,29:34,0,0,0,3-35,1.4,32,45,4.1,11-24,98,143,0-0,5-16,11,,,
400869423,2016,1,regular,Syracuse,ACC,home,33,1,21,0,2,2,32,0,2,15,0,1,6,0,39,3,0,1,30:26,0,1,1,6-55,3.3,35,117,9.5,40-46,437,554,3-3,8-18,25,,,
400869173,2016,1,regular,Weber State,Big Sky,away,6,1,,,,0,28,0,3,0,0,1,6,0,23,0,0,4,34:50,1,0,1,2-15,2.6,41,108,5.1,15-27,137,245,0-0,8-19,16,,,
400869173,2016,1,regular,Utah State,Mountain West,home,45,6,28,0,2,0,38,0,2,9,0,,8,0,28,2,1,3,25:10,0,0,0,4-30,9.7,44,428,5.9,11-17,100,528,0-0,9-12,23,0,0,1
400869186,2016,2,regular,New Mexico,Mountain West,away,31,4,9,0,1,0,101,0,3,7,0,1,9,0,29,5,0,4,32:20,1,1,2,5-55,4.9,45,221,5.0,12-23,115,336,2-3,3-10,23,,,
400869186,2016,2,regular,New Mexico State,Sun Belt,home,32,1,4,0,1,2,50,0,2,14,1,0,2,0,19,1,2,4,27:40,0,0,0,7-75,2.9,35,102,5.9,21-35,205,307,1-1,9-17,22,8,0,1
400869105,2016,2,regular,Washington,Pac-12,home,59,1,7,0,2,6,65,0,2,11,2,1,9,1,52,4,0,2,26:45,0,1,1,4-30,4.2,30,126,10.8,27-33,356,482,0-0,5-10,27,46,1,1
400869105,2016,2,regular,Idaho,Sun Belt,away,14,1,,,,1,73,0,4,2,1,2,4,0,38,2,0,3,33:15,1,2,3,4-35,2.7,38,104,5.7,23-38,218,322,3-5,7-17,17,,,
400868984,2016,2,regular,Nicholls,Southland,away,24,1,1,0,1,2,35,0,2,6,2,1,7,0,28,1,0,2,31:26,2,1,3,4-18,3.1,40,125,5.3,11-21,111,236,1-1,6-16,12,91,0,1
400868984,2016,2,regular,Georgia,SEC,home,26,1,48,0,4,1,58,0,4,8,1,2,5,0,25,2,0,2,28:34,1,2,3,3-34,4.3,39,167,9.0,13-23,206,373,0-0,5-13,17,0,0,2
400868983,2016,2,regular,Kentucky,SEC,away,7,1,,,,0,48,0,2,1,0,1,3,0,40,0,2,3,22:34,3,1,4,2-25,2.8,34,94,3.9,3-14,55,149,0-0,4-12,9,10,0,1
400868983,2016,2,regular,Florida,SEC,home,45,2,4,0,3,4,32,0,2,9,1,0,7,0,28,4,1,0,37:26,1,0,1,6-75,4.9,50,244,9.7,19-33,320,564,1-1,14-20,28,8,0,4
400868989,2016,2,regular,Virginia Tech,ACC,away,24,2,,,,1,106,0,5,6,0,5,7,0,34,2,0,3,31:44,0,5,5,8-101,4.1,45,186,7.6,20-28,214,400,0-0,6-13,21,3,0,1
400868989,2016,2,regular,Tennessee,SEC,home,45,3,14,0,1,3,,,,9,6,1,8,0,50,3,2,2,28:16,1,0,1,6-60,5.2,46,239,4.8,10-19,91,330,0-0,3-13,16,,,
400868987,2016,2,regular,Mississippi State,SEC,home,27,0,37,0,4,3,14,0,1,9,0,1,11,0,25,4,6,3,29:55,1,0,1,6-60,6.4,45,290,6.5,20-30,195,485,0-2,6-14,24,0,0,1
400868987,2016,2,regular,South Carolina,SEC,away,14,0,,,,2,62,0,3,2,0,1,7,0,34,0,2,3,30:05,1,1,2,6-70,1.1,31,34,5.4,20-39,209,243,3-3,6-17,18,16,0,1
400868991,2016,2,regular,Middle Tennessee,Conference USA,away,24,0,15,0,4,3,81,0,4,6,1,2,8,0,42,2,1,2,28:58,1,1,2,9-92,4.6,21,96,6.1,38-65,399,495,0-2,10-19,25,,,
400868991,2016,2,regular,Vanderbilt,SEC,home,47,5,11,0,2,1,115,0,4,9,1,2,7,0,38,1,7,7,31:02,0,1,1,4-40,5.1,45,231,4.0,15-28,113,344,1-2,4-12,20,59,0,1
400868958,2016,2,regular,Boston College,ACC,away,26,1,56,0,5,2,66,0,2,8,2,1,13,0,32,8,0,5,34:01,1,0,1,5-45,3.7,41,153,8.7,12-22,191,344,0-1,3-15,14,0,0,1
400868958,2016,2,regular,Massachusetts,FBS Independents,home,7,0,14,0,3,1,101,0,6,1,0,3,8,0,26,1,0,3,25:59,1,2,3,5-37,-0.7,33,-23,5.2,11-28,145,122,0-0,2-16,8,27,0,1
400869270,2016,2,regular,Central Michigan,Mid-American,away,30,0,-6,0,1,4,57,0,3,6,0,3,8,0,51,4,2,4,35:27,1,1,2,5-60,1.9,26,50,8.6,31-43,368,418,0-0,8-15,23,0,0,1
400869270,2016,2,regular,Oklahoma State,Big 12,home,27,0,36,0,2,3,9,0,1,9,1,0,7,0,50,3,4,5,24:33,1,0,1,4-40,1.9,26,50,6.5,28-44,288,338,1-2,1-11,23,-1,0,1
400868877,2016,2,regular,SMU,American Athletic,away,13,0,4,0,2,1,77,0,5,7,1,2,4,0,73,0,5,4,27:42,3,1,4,4-40,4.6,38,176,5.2,17-44,229,405,0-0,5-17,21,54,0,2
400868877,2016,2,regular,Baylor,Big 12,home,40,2,8,0,3,2,86,0,4,10,1,4,4,1,45,1,7,7,32:18,2,1,3,14-101,5.0,55,275,5.4,26-48,261,536,4-5,8-22,29,95,1,3
400868888,2016,2,regular,Iowa,Big Ten,home,42,3,20,0,3,3,34,0,1,6,0,,5,0,35,3,1,7,32:08,0,0,0,5-35,5.5,36,198,7.9,20-30,237,435,1-1,4-10,25,3,0,1
400868888,2016,2,regular,Iowa State,Big 12,away,3,0,,,,0,42,0,2,3,0,,6,0,41,2,2,2,27:52,1,0,1,10-73,3.6,35,126,4.7,14-35,165,291,1-2,3-15,16,,,
400869100,2016,2,regular,Arizona State,Pac-12,home,68,7,14,0,2,2,179,0,8,12,0,1,4,0,44,2,0,1,36:14,0,0,0,6-60,5.7,53,301,9.5,28-37,351,652,2-2,9-16,34,19,0,2
400869100,2016,2,regular,Texas Tech,Big 12,away,55,3,0,0,1,5,,,,7,2,1,5,0,79,0,0,3,23:46,2,0,2,9-94,3.3,22,72,10.2,38-53,540,612,1-1,6-13,28,,,
400869277,2016,2,regular,Ohio,Mid-American,away,37,2,0,0,1,1,55,0,3,17,2,0,3,0,31,1,3,2,43:38,1,0,1,6-57,5.8,57,329,4.6,19-36,167,496,1-2,9-22,27,0,0,1
400869277,2016,2,regular,Kansas,Big 12,home,21,0,-19,0,4,2,242,1,8,3,0,2,14,1,58,0,1,8,16:22,1,2,3,4-50,1.7,15,26,7.1,18-29,206,232,0-2,0-9,9,0,0,1
400868981,2016,2,regular,Arkansas,SEC,away,41,1,35,0,2,3,77,0,4,9,1,0,6,1,45,3,1,5,33:07,0,0,0,5-45,4.2,43,180,7.7,17-29,223,403,0-0,7-16,20,47,1,1
400868981,2016,2,regular,TCU,Big 12,home,38,4,33,0,2,1,155,0,5,8,0,1,5,0,38,1,4,7,26:53,1,1,2,9-95,6.1,32,195,6.5,36-58,377,572,1-1,12-19,25,,,
400869626,2016,2,regular,Youngstown State,MVFC,away,21,3,21,0,2,1,107,0,4,3,0,1,1,0,61,0,3,4,31:49,1,0,1,5-64,4.5,41,185,6.9,15-32,220,405,1-1,5-14,21,2,0,1
400869626,2016,2,regular,West Virginia,Big 12,home,38,0,17,0,2,5,38,0,2,8,0,,4,0,52,0,1,6,28:11,1,0,1,6-49,5.1,46,235,11.8,20-33,389,624,0-0,10-15,30,13,0,1
400869357,2016,2,regular,Texas,Big 12,home,41,1,32,0,4,4,,,,11,1,1,11,0,50,5,1,4,26:01,0,1,1,10-115,3.6,47,171,8.8,23-28,245,416,1-1,3-12,23,,,
400869357,2016,2,regular,UTEP,Conference USA,away,7,1,-7,0,1,0,128,0,7,1,1,3,6,0,50,3,1,0,33:59,0,1,1,8-78,3.4,40,135,3.5,14-21,73,208,0-0,3-17,10,,,
400868911,2016,2,regular,Army,FBS Independents,home,31,4,22,0,3,0,25,0,1,7,2,1,5,0,25,3,0,4,40:12,0,0,0,5-50,5.0,69,348,11.0,4-6,66,414,2-2,6-15,23,0,0,1
400868911,2016,2,regular,Rice,Conference USA,away,14,1,,,,1,22,0,2,2,1,2,8,0,56,1,0,1,19:48,1,1,2,6-55,4.4,21,92,6.6,16-30,197,289,1-2,1-10,12,,,
400869104,2016,2,regular,Virginia,ACC,away,26,2,14,0,2,2,42,0,1,2,0,,6,0,48,0,2,2,31:32,2,0,2,10-102,4.8,40,193,4.9,21-40,195,388,0-1,6-13,28,,,
400869104,2016,2,regular,Oregon,Pac-12,home,44,3,3,0,1,3,84,0,3,8,0,1,7,0,50,6,2,4,28:28,0,0,0,12-117,6.7,45,301,10.7,21-31,331,632,0-1,9-15,25,16,0,2
400869107,2016,2,regular,San Diego State,Mountain West,home,45,3,46,0,3,1,152,1,4,9,1,2,5,2,47,2,0,7,34:30,1,1,2,14-105,7.1,47,334,5.6,14-23,129,463,0-1,5-13,22,9,1,3
400869107,2016,2,regular,California,Pac-12,away,40,0,0,0,2,5,93,0,5,10,1,2,4,0,48,2,0,2,25:30,3,1,4,5-55,3.7,22,82,7.3,41-72,522,604,1-2,7-20,30,0,0,1
400869106,2016,2,regular,Boise State,Mountain West,home,31,2,-2,0,1,1,41,0,2,7,0,,6,1,57,2,0,6,22:02,3,0,3,3-35,4.7,26,121,8.5,19-35,299,420,0-0,3-10,21,85,1,1
400869106,2016,2,regular,Washington State,Pac-12,away,28,0,35,0,3,4,48,0,3,4,0,1,5,0,38,0,0,4,37:58,1,0,1,10-79,2.0,20,40,6.8,55-71,480,520,2-5,11-22,26,45,0,3
400869101,2016,2,regular,Utah State,Mountain West,away,7,0,0,0,1,1,43,0,2,1,0,1,9,0,52,2,1,3,27:24,1,0,1,5-38,1.9,26,49,5.2,25-39,204,253,1-3,6-16,13,0,0,1
400869101,2016,2,regular,USC,Pac-12,home,45,1,121,1,3,4,13,0,1,9,0,1,6,1,38,2,0,7,32:36,1,0,1,5-51,4.0,44,178,6.6,28-37,244,422,2-2,7-13,29,0,0,1
400868923,2016,2,regular,Utah,Pac-12,home,20,0,10,0,3,1,53,0,4,8,1,6,4,1,33,3,0,3,33:04,3,3,6,9-85,4.0,42,169,8.4,14-23,194,363,0-0,6-12,20,42,1,3
400868923,2016,2,regular,BYU,FBS Independents,away,19,2,9,0,1,0,13,0,1,7,3,2,6,0,40,0,0,1,26:56,2,1,3,10-112,5.2,28,146,4.6,22-40,185,331,1-1,5-14,18,11,0,3
400868982,2016,2,regular,Arkansas State,Sun Belt,away,14,2,,,,0,25,0,1,2,1,0,5,0,53,1,3,1,24:18,0,0,0,10-71,1.9,35,66,8.7,19-30,260,326,2-4,5-16,14,,,
400868982,2016,2,regular,Auburn,SEC,home,51,3,8,0,1,3,26,0,2,15,0,2,8,0,35,4,5,3,35:42,0,1,1,5-40,7.5,62,462,10.6,17-23,244,706,1-2,11-15,32,,,
400868985,2016,2,regular,Jacksonville State,OVC,away,13,0,5,0,1,1,64,0,5,7,1,0,6,0,18,1,0,4,33:09,1,0,1,7-61,3.5,34,120,7.1,17-35,248,368,1-2,7-17,17,0,0,1
400868985,2016,2,regular,LSU,SEC,home,34,3,59,1,3,1,64,0,4,4,0,1,5,1,27,3,2,4,26:51,1,1,2,5-35,6.6,37,244,6.7,8-19,127,371,0-0,7-11,18,40,0,1
400869271,2016,2,regular,Eastern Illinois,OVC,away,21,0,0,0,1,3,56,0,3,3,0,2,4,0,38,1,0,1,24:23,1,1,2,3-39,4.1,35,142,4.8,21-36,174,316,1-2,9-15,22,17,0,1
400869271,2016,2,regular,Miami (OH),Mid-American,home,17,0,,,,2,35,0,3,5,1,0,6,0,38,1,1,4,35:37,1,0,1,12-84,3.4,43,147,11.4,13-22,250,397,0-1,5-12,22,0,0,1
400869274,2016,2,regular,North Carolina A&T,MEAC,away,39,2,10,0,1,3,83,0,4,9,1,3,10,0,48,3,2,5,31:07,2,2,4,10-70,3.4,49,167,5.7,22-42,240,407,0-0,5-16,28,0,0,1
400869274,2016,2,regular,Kent State,Mid-American,home,36,1,26,0,1,3,95,0,4,12,1,3,8,0,52,3,5,1,28:53,1,1,2,10-82,2.0,46,93,5.7,17-32,182,275,0-0,5-20,15,0,0,2
400869268,2016,2,regular,Wisconsin,Big Ten,home,54,4,19,0,3,3,62,0,3,10,1,0,6,0,30,4,0,5,40:52,0,0,0,3-40,5.3,55,294,10.8,20-27,292,586,0-1,10-15,32,0,0,1
400869268,2016,2,regular,Akron,Mid-American,away,10,0,54,1,2,0,30,0,3,4,0,2,5,1,52,1,1,3,19:08,1,1,2,8-66,4.2,21,88,5.4,14-25,136,224,0-1,1-10,10,,,
400869272,2016,2,regular,Maine,CAA,away,3,0,3,0,3,0,149,0,7,3,1,1,0,0,26,0,1,5,35:30,0,0,0,8-65,4.0,42,170,2.6,9-25,65,235,0-1,5-19,12,0,0,1
400869272,2016,2,regular,Toledo,Mid-American,home,45,1,60,1,9,4,50,0,2,9,0,1,13,1,44,1,4,7,24:30,1,1,2,8-68,5.7,33,187,12.2,13-27,329,516,1-1,8-15,17,,,
400869102,2016,2,regular,UNLV,Mountain West,away,21,2,-4,0,2,1,123,0,5,3,1,0,2,0,56,1,0,5,26:22,2,0,2,7-70,5.0,35,175,5.5,11-28,153,328,2-3,8-15,18,,,
400869102,2016,2,regular,UCLA,Pac-12,home,42,5,-1,0,2,1,109,0,4,6,0,1,1,0,40,1,0,5,33:38,0,1,1,9-74,5.5,40,219,7.2,24-39,280,499,2-2,8-13,30,49,0,2
400869099,2016,2,regular,Grambling,SWAC,away,21,1,1,0,2,2,39,0,2,3,0,5,6,0,64,2,0,2,32:57,3,3,6,12-86,1.7,36,60,9.1,31-44,402,462,0-0,9-15,28,,,
400869099,2016,2,regular,Arizona,Pac-12,home,31,3,28,0,3,1,39,0,4,7,3,2,9,0,51,5,0,2,27:03,0,0,0,7-65,4.7,47,222,7.4,15-30,223,445,1-4,5-15,21,29,0,3
400869103,2016,2,regular,Idaho State,Big Sky,away,7,1,6,0,1,0,83,0,4,1,1,0,3,0,76,0,3,1,23:24,1,0,1,8-78,2.5,14,35,1.5,19-41,61,96,0-1,2-14,7,,,
400869103,2016,2,regular,Colorado,Pac-12,home,56,4,30,0,5,4,14,0,1,8,0,1,5,0,36,1,4,7,36:36,0,1,1,5-37,4.6,57,262,10.8,22-31,335,597,1-2,11-18,32,1,0,1
400869719,2016,2,regular,Miami,ACC,home,38,5,23,0,4,0,,,,8,0,1,13,0,48,7,2,4,30:02,2,0,2,9-90,7.2,39,279,6.2,17-31,191,470,0-0,4-11,21,0,0,1
400869719,2016,2,regular,Florida Atlantic,Conference USA,away,10,1,,,,0,149,0,5,4,0,,2,0,48,0,1,2,29:58,1,0,1,6-45,1.4,34,47,4.5,18-37,167,214,1-3,4-20,13,6,0,2
400869351,2016,2,regular,Maryland,Big Ten,away,41,1,23,0,2,3,9,0,1,11,0,,5,1,50,3,2,2,28:47,0,0,0,8-85,5.3,45,239,11.3,15-21,238,477,1-1,4-12,22,14,1,1
400869351,2016,2,regular,Florida International,Conference USA,home,14,1,5,0,2,1,124,0,7,2,0,,4,0,43,2,1,3,31:13,1,0,1,9-90,5.1,40,202,6.1,14-28,170,372,0-3,5-16,16,,,
400869354,2016,2,regular,Bethune-Cookman,MEAC,away,20,1,109,0,2,0,63,0,4,2,0,2,9,2,43,0,0,5,26:26,1,0,1,10-79,4.9,32,157,3.9,8-19,74,231,0-3,2-12,9,30,1,1
400869354,2016,2,regular,North Texas,Conference USA,home,41,4,25,1,3,0,88,0,3,11,0,,7,1,24,3,0,2,33:34,1,0,1,4-48,6.5,51,329,3.7,15-33,121,450,2-3,7-16,28,18,0,1
400869185,2016,2,regular,Colorado State,Mountain West,home,23,2,6,0,5,0,15,0,1,11,0,2,10,0,35,6,5,2,28:22,0,0,0,7-70,4.7,47,220,4.7,8-23,108,328,1-1,5-15,19,2,0,1
400869185,2016,2,regular,UTSA,Conference USA,away,14,0,14,0,2,2,60,0,2,2,0,1,2,0,30,0,4,2,31:38,1,0,1,9-56,-0.0,34,-1,7.9,20-30,236,235,0-3,8-18,13,,,
400869352,2016,2,regular,South Carolina State,MEAC,away,24,1,,,,2,109,0,6,6,2,2,4,0,46,2,1,6,27:27,0,0,0,3-25,4.0,39,156,4.4,14-31,137,293,1-2,1-12,20,19,0,2
