,gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,sacks,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,qbHurries,passesDeflected,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
10,401114331,2019,10,regular,Air Force,Mountain West,home,17,2,2.0,0.0,1.0,0,23.0,0.0,1.0,5.0,,,,0,,1.0,32:17,1,0,1,5-28,6.0,55,328,2.0,2-8,16,344,1-1,5-13,17,1.0,0,27,1,2,2019-11-02 19:30:00+00:00,True,Air Force,Army,17,13,Army,17,13,4,1,2,8,0.25,5,13,0.38461538461538464,1,1,1.0,5,28,1937,8,6,293,36.625,175,21.875,2580,322.5,480,60.0,960,120.0,78,9.75,42,5.25,3540,442.5,184,23.0,31,3.875,6,0.75,53,6.625,95,11.875,9,1.125,13,1.625,28,3.5,253,31.625,16877,2109.625,12,1.5,9,1.125,3,0.375,18.0,2.25,26,3.25,38,4.75,55.0,6.875,4,0.5,118,14.75,0.5384615384615384,0.5578947368421052,0.6923076923076923,5.375,12.307692307692308,0.75,43.333333333333336,19.0,24.333333333333332,380.3333333333333,91.33333333333333,471.6666666666667,2.3333333333333335,2.3333333333333335,5.0,6.333333333333333,0.6666666666666666,39.2,23.0,16.2,326.2,130.2,456.4,1.8,3.0,5.0,7.0,1.4,1.0,0.8,True,False,4,4,1.0,163,40.75,62,15.5,1593,398.25,281,70.25,277,69.25,20,5.0,10,2.5,1870,467.5,106,26.5,20,5.0,2,0.5,29,7.25,43,10.75,6,1.5,7,1.75,15,3.75,146,36.5,9060,2265.0,5,1.25,5,1.25,0,0.0,8.0,2.0,22,5.5,16,4.0,19.0,4.75,2,0.5,101,25.25,0.5,0.6744186046511628,0.8571428571428571,5.669039145907473,13.85,4,2,0.5,130,32.5,113,28.25,987,246.75,199,49.75,683,170.75,58,14.5,32,8.0,1670,417.5,78,19.5,11,2.75,4,1.0,24,6.0,52,13.0,3,0.75,6,1.5,13,3.25,107,26.75,7817,1954.25,7,1.75,4,1.0,3,0.75,10.0,2.5,4,1.0,22,5.5,36.0,9.0,2,0.5,17,4.25,0.5517241379310345,0.46153846153846156,0.5,4.959798994974874,11.775862068965518
11,401117544,2019,12,regular,Air Force,Mountain West,away,38,1,,,,3,,,,8.0,99.0,1.0,1.0,1,,8.0,30:47,1,1,2,2-22,4.5,50,227,11.5,5-11,126,353,2-2,7-15,19,8.0,1,42,3,7,2019-11-17 00:00:00+00:00,True,Colorado State,Air Force,21,38,Colorado State,38,21,17,1,5,11,0.45454545454545453,7,15,0.4666666666666667,2,2,1.0,2,22,1847,9,7,310,34.44444444444444,188,20.88888888888889,2908,323.1111111111111,535,59.44444444444444,976,108.44444444444444,86,9.555555555555555,44,4.888888888888889,3884,431.55555555555554,201,22.333333333333332,33,3.6666666666666665,6,0.6666666666666666,58,6.444444444444445,108,12.0,10,1.1111111111111112,14,1.5555555555555556,33,3.6666666666666665,281,31.22222222222222,18814,2090.4444444444443,13,1.4444444444444444,9,1.0,4,0.4444444444444444,19.0,2.111111111111111,27,3.0,40,4.444444444444445,56.0,6.222222222222222,4,0.4444444444444444,122,13.555555555555555,0.5116279069767442,0.5370370370370371,0.7142857142857143,5.435514018691589,11.348837209302326,0.7777777777777778,34.666666666666664,15.333333333333334,19.333333333333332,376.3333333333333,69.66666666666667,446.0,2.3333333333333335,2.0,4.666666666666667,5.333333333333333,1.0,34.4,20.8,13.6,315.4,107.2,422.6,1.8,1.6,3.8,6.0,1.2,1.0,0.8,False,True,5,5,1.0,180,36.0,75,15.0,1921,384.2,336,67.2,293,58.6,28,5.6,12,2.4,2214,442.8,123,24.6,22,4.4,2,0.4,34,6.8,56,11.2,7,1.4,8,1.6,20,4.0,174,34.8,10997,2199.4,6,1.2,5,1.0,1,0.2,9.0,1.8,23,4.6,18,3.6,20.0,4.0,2,0.4,105,21.0,0.42857142857142855,0.6071428571428571,0.875,5.717261904761905,10.464285714285714,4,2,0.5,130,32.5,113,28.25,987,246.75,199,49.75,683,170.75,58,14.5,32,8.0,1670,417.5,78,19.5,11,2.75,4,1.0,24,6.0,52,13.0,3,0.75,6,1.5,13,3.25,107,26.75,7817,1954.25,7,1.75,4,1.0,3,0.75,10.0,2.5,4,1.0,22,5.5,36.0,9.0,2,0.5,17,4.25,0.5517241379310345,0.46153846153846156,0.5,4.959798994974874,11.775862068965518
12,401183793,2019,13,regular,Air Force,Mountain West,away,44,2,,,,4,,,,6.0,,,,1,2.0,1.0,27:35,0,1,1,3-30,4.7,45,213,32.7,9-10,327,540,1-1,8-10,20,2.0,0,35,0,2,2019-11-23 19:00:00+00:00,True,New Mexico,Air Force,22,44,New Mexico,44,22,22,1,9,10,0.9,8,10,0.8,1,1,1.0,3,30,1655,10,8,348,34.8,209,20.9,3135,313.5,585,58.5,1102,110.2,97,9.7,49,4.9,4237,423.7,220,22.0,34,3.4,9,0.9,65,6.5,123,12.3,12,1.2,16,1.6,35,3.5,303,30.3,20661,2066.1,15,1.5,10,1.0,5,0.5,27.0,2.7,30,3.0,47,4.7,64.0,6.4,5,0.5,139,13.9,0.5051546391752577,0.5284552845528455,0.75,5.358974358974359,11.360824742268042,0.8,28.666666666666668,13.666666666666666,15.0,334.3333333333333,55.333333333333336,389.6666666666667,3.6666666666666665,2.6666666666666665,3.6666666666666665,4.0,1.6666666666666667,37.0,18.2,18.8,339.2,83.2,422.4,3.2,2.2,4.8,5.6,1.0,1.0,1.0,False,True,5,5,1.0,180,36.0,75,15.0,1921,384.2,336,67.2,293,58.6,28,5.6,12,2.4,2214,442.8,123,24.6,22,4.4,2,0.4,34,6.8,56,11.2,7,1.4,8,1.6,20,4.0,174,34.8,10997,2199.4,6,1.2,5,1.0,1,0.2,9.0,1.8,23,4.6,18,3.6,20.0,4.0,2,0.4,105,21.0,0.42857142857142855,0.6071428571428571,0.875,5.717261904761905,10.464285714285714,5,3,0.6,168,33.6,134,26.8,1214,242.8,249,49.8,809,161.8,69,13.8,37,7.4,2023,404.6,97,19.4,12,2.4,7,1.4,31,6.2,67,13.4,5,1.0,8,1.6,15,3.0,129,25.8,9664,1932.8,9,1.8,5,1.0,4,0.8,18.0,3.6,7,1.4,29,5.8,44.0,8.8,3,0.6,34,6.8,0.5362318840579711,0.4626865671641791,0.625,4.875502008032129,11.72463768115942
13,401117556,2019,14,regular,Air Force,Mountain West,home,20,1,,,,1,,,,8.0,18.0,0.0,2.0,1,,2.0,32:47,0,1,1,2-15,2.9,56,162,20.4,6-7,143,305,0-1,7-13,18,5.0,0,27,2,3,2019-11-30 19:00:00+00:00,True,Air Force,Wyoming,20,6,Wyoming,20,6,14,1,6,7,0.8571428571428571,7,13,0.5384615384615384,0,1,0.0,2,15,1967,11,9,392,35.63636363636363,231,21.0,3348,304.3636363636364,630,57.27272727272727,1429,129.9090909090909,107,9.727272727272727,58,5.2727272727272725,4777,434.27272727272725,240,21.818181818181817,36,3.272727272727273,13,1.1818181818181819,73,6.636363636363637,133,12.090909090909092,13,1.1818181818181819,17,1.5454545454545454,38,3.4545454545454546,333,30.272727272727273,22316,2028.7272727272727,16,1.4545454545454546,11,1.0,5,0.45454545454545453,28.0,2.5454545454545454,30,2.727272727272727,49,4.454545454545454,66.0,6.0,5,0.45454545454545453,161,14.636363636363637,0.5420560747663551,0.5488721804511278,0.7647058823529411,5.314285714285714,13.355140186915888,0.8181818181818182,33.0,18.666666666666668,14.333333333333334,256.0,156.33333333333334,412.3333333333333,3.3333333333333335,1.3333333333333333,3.6666666666666665,3.6666666666666665,1.3333333333333333,37.2,17.8,19.4,313.8,132.4,446.2,3.2,1.8,4.6,5.2,1.2,1.0,1.0,True,False,5,5,1.0,180,36.0,75,15.0,1921,384.2,336,67.2,293,58.6,28,5.6,12,2.4,2214,442.8,123,24.6,22,4.4,2,0.4,34,6.8,56,11.2,7,1.4,8,1.6,20,4.0,174,34.8,10997,2199.4,6,1.2,5,1.0,1,0.2,9.0,1.8,23,4.6,18,3.6,20.0,4.0,2,0.4,105,21.0,0.42857142857142855,0.6071428571428571,0.875,5.717261904761905,10.464285714285714,6,4,0.6666666666666666,212,35.333333333333336,156,26.0,1427,237.83333333333334,294,49.0,1136,189.33333333333334,79,13.166666666666666,46,7.666666666666667,2563,427.1666666666667,117,19.5,14,2.3333333333333335,11,1.8333333333333333,39,6.5,77,12.833333333333334,6,1.0,9,1.5,18,3.0,159,26.5,11319,1886.5,10,1.6666666666666667,6,1.0,4,0.6666666666666666,19.0,3.1666666666666665,7,1.1666666666666667,31,5.166666666666667,46.0,7.666666666666667,3,0.5,56,9.333333333333334,0.5822784810126582,0.5064935064935064,0.6666666666666666,4.85374149659864,14.379746835443038
14,401112145,2019,1,regular,Akron,Mid-American,away,3,0,9.0,0.0,2.0,0,43.0,0.0,2.0,3.0,,,,0,2.0,4.0,31:37,1,1,2,5-36,1.7,38,64,4.6,12-28,128,192,0-0,3-13,16,3.0,0,43,0,2,2019-08-31 16:00:00+00:00,True,Illinois,Akron,42,3,Illinois,3,42,-39,0,12,28,0.42857142857142855,3,13,0.23076923076923078,0,0,,5,36,1897,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
15,401114254,2019,2,regular,Akron,Mid-American,home,20,1,-2.0,0.0,3.0,2,14.0,0.0,2.0,2.0,15.0,0.0,1.0,0,3.0,0.0,32:23,0,2,2,6-56,1.2,29,34,8.0,25-45,359,393,2-3,4-16,16,2.0,0,12,0,4,2019-09-07 16:00:00+00:00,True,Akron,UAB,20,31,UAB,20,31,-11,0,25,45,0.5555555555555556,4,16,0.25,2,3,0.6666666666666666,6,56,1943,1,0,3,3.0,42,42.0,64,64.0,38,38.0,128,128.0,28,28.0,12,12.0,192,192.0,16,16.0,0,0.0,0,0.0,3,3.0,13,13.0,0,0.0,0,0.0,5,5.0,36,36.0,1897,1897.0,2,2.0,1,1.0,1,1.0,4.0,4.0,0,0.0,2,2.0,3.0,3.0,0,0.0,-39,-39.0,0.42857142857142855,0.23076923076923078,,1.6842105263157894,4.571428571428571,0.0,3.0,42.0,-39.0,64.0,128.0,192.0,4.0,0.0,2.0,3.0,2.0,3.0,42.0,-39.0,64.0,128.0,192.0,4.0,0.0,2.0,3.0,2.0,0.0,0.0,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,1,0,0.0,3,3.0,42,42.0,64,64.0,38,38.0,128,128.0,28,28.0,12,12.0,192,192.0,16,16.0,0,0.0,0,0.0,3,3.0,13,13.0,0,0.0,0,0.0,5,5.0,36,36.0,1897,1897.0,2,2.0,1,1.0,1,1.0,4.0,4.0,0,0.0,2,2.0,3.0,3.0,0,0.0,-39,-39.0,0.42857142857142855,0.23076923076923078,,1.6842105263157894,4.571428571428571
16,401119263,2019,3,regular,Akron,Mid-American,away,24,0,6.0,0.0,1.0,3,152.0,0.0,5.0,6.0,,,,2,4.0,0.0,31:10,1,1,2,8-50,1.4,29,42,6.2,28-46,284,326,1-5,4-16,16,3.0,0,44,2,8,2019-09-14 19:00:00+00:00,True,Central Michigan,Akron,45,24,Central Michigan,24,45,-21,0,28,46,0.6086956521739131,4,16,0.25,1,5,0.2,8,50,1870,2,0,23,11.5,73,36.5,98,49.0,67,33.5,487,243.5,73,36.5,37,18.5,585,292.5,32,16.0,1,0.5,2,1.0,7,3.5,29,14.5,2,1.0,3,1.5,11,5.5,92,46.0,3840,1920.0,4,2.0,3,1.5,1,0.5,4.0,2.0,0,0.0,6,3.0,5.0,2.5,0,0.0,-50,-25.0,0.5068493150684932,0.2413793103448276,0.6666666666666666,1.462686567164179,6.671232876712328,0.0,11.5,36.5,-25.0,49.0,243.5,292.5,2.0,0.0,3.0,2.5,2.0,11.5,36.5,-25.0,49.0,243.5,292.5,2.0,0.0,3.0,2.5,2.0,0.0,0.0,False,True,1,0,0.0,20,20.0,31,31.0,34,34.0,29,29.0,359,359.0,45,45.0,25,25.0,393,393.0,16,16.0,1,1.0,2,2.0,4,4.0,16,16.0,2,2.0,3,3.0,6,6.0,56,56.0,1943,1943.0,2,2.0,2,2.0,0,0.0,0.0,0.0,0,0.0,4,4.0,2.0,2.0,0,0.0,-11,-11.0,0.5555555555555556,0.25,0.6666666666666666,1.1724137931034482,7.977777777777778,1,0,0.0,3,3.0,42,42.0,64,64.0,38,38.0,128,128.0,28,28.0,12,12.0,192,192.0,16,16.0,0,0.0,0,0.0,3,3.0,13,13.0,0,0.0,0,0.0,5,5.0,36,36.0,1897,1897.0,2,2.0,1,1.0,1,1.0,4.0,4.0,0,0.0,2,2.0,3.0,3.0,0,0.0,-39,-39.0,0.42857142857142855,0.23076923076923078,,1.6842105263157894,4.571428571428571
17,401119269,2019,4,regular,Akron,Mid-American,home,7,0,,,,1,45.0,0.0,3.0,1.0,40.0,0.0,1.0,0,4.0,0.0,18:43,1,1,2,6-41,2.2,18,39,6.3,16-32,203,242,0-2,3-12,10,16.0,0,47,2,4,2019-09-21 19:00:00+00:00,True,Akron,Troy,7,35,Troy,7,35,-28,0,16,32,0.5,3,12,0.25,0,2,0.0,6,41,1123,3,0,47,15.666666666666666,118,39.333333333333336,140,46.666666666666664,96,32.0,771,257.0,119,39.666666666666664,65,21.666666666666668,911,303.6666666666667,48,16.0,1,0.3333333333333333,5,1.6666666666666667,11,3.6666666666666665,45,15.0,3,1.0,8,2.6666666666666665,19,6.333333333333333,142,47.333333333333336,5710,1903.3333333333333,6,2.0,4,1.3333333333333333,2,0.6666666666666666,4.0,1.3333333333333333,2,0.6666666666666666,14,4.666666666666667,8.0,2.6666666666666665,0,0.0,-71,-23.666666666666668,0.5462184873949579,0.24444444444444444,0.375,1.4583333333333333,6.4789915966386555,0.0,15.666666666666666,39.333333333333336,-23.666666666666668,46.666666666666664,257.0,303.6666666666667,1.3333333333333333,0.6666666666666666,4.666666666666667,2.6666666666666665,2.0,15.666666666666666,39.333333333333336,-23.666666666666668,46.666666666666664,257.0,303.6666666666667,1.3333333333333333,0.6666666666666666,4.666666666666667,2.6666666666666665,2.0,0.0,0.0,True,False,1,0,0.0,20,20.0,31,31.0,34,34.0,29,29.0,359,359.0,45,45.0,25,25.0,393,393.0,16,16.0,1,1.0,2,2.0,4,4.0,16,16.0,2,2.0,3,3.0,6,6.0,56,56.0,1943,1943.0,2,2.0,2,2.0,0,0.0,0.0,0.0,0,0.0,4,4.0,2.0,2.0,0,0.0,-11,-11.0,0.5555555555555556,0.25,0.6666666666666666,1.1724137931034482,7.977777777777778,2,0,0.0,27,13.5,87,43.5,106,53.0,67,33.5,412,206.0,74,37.0,40,20.0,518,259.0,32,16.0,0,0.0,3,1.5,7,3.5,29,14.5,1,0.5,5,2.5,13,6.5,86,43.0,3767,1883.5,4,2.0,2,1.0,2,1.0,4.0,2.0,2,1.0,10,5.0,6.0,3.0,0,0.0,-60,-30.0,0.5405405405405406,0.2413793103448276,0.2,1.5820895522388059,5.5675675675675675
18,401114356,2019,5,regular,Akron,Mid-American,away,29,1,,,,3,63.0,0.0,4.0,3.0,1.0,0.0,1.0,0,2.0,0.0,29:02,2,1,3,6-43,2.6,27,71,8.0,28-42,335,406,1-2,8-14,22,4.0,0,76,0,3,2019-09-28 19:30:00+00:00,True,Massachusetts,Akron,37,29,Massachusetts,29,37,-8,0,28,42,0.6666666666666666,8,14,0.5714285714285714,1,2,0.5,6,43,1742,4,0,54,13.5,153,38.25,179,44.75,114,28.5,974,243.5,151,37.75,81,20.25,1153,288.25,58,14.5,1,0.25,6,1.5,14,3.5,57,14.25,3,0.75,10,2.5,25,6.25,183,45.75,6833,1708.25,8,2.0,5,1.25,3,0.75,4.0,1.0,4,1.0,18,4.5,24.0,6.0,0,0.0,-99,-24.75,0.5364238410596026,0.24561403508771928,0.3,1.5701754385964912,6.450331125827814,0.0,17.0,37.0,-20.0,38.333333333333336,282.0,320.3333333333333,0.0,1.3333333333333333,5.333333333333333,7.0,2.0,13.5,38.25,-24.75,44.75,243.5,288.25,1.0,1.0,4.5,6.0,2.0,0.0,0.0,False,True,2,0,0.0,27,13.5,66,33.0,73,36.5,47,23.5,562,281.0,77,38.5,41,20.5,635,317.5,26,13.0,1,0.5,3,1.5,7,3.5,28,14.0,2,1.0,5,2.5,12,6.0,97,48.5,3066,1533.0,4,2.0,3,1.5,1,0.5,0.0,0.0,2,1.0,8,4.0,18.0,9.0,0,0.0,-39,-19.5,0.5324675324675324,0.25,0.4,1.553191489361702,7.298701298701299,2,0,0.0,27,13.5,87,43.5,106,53.0,67,33.5,412,206.0,74,37.0,40,20.0,518,259.0,32,16.0,0,0.0,3,1.5,7,3.5,29,14.5,1,0.5,5,2.5,13,6.5,86,43.0,3767,1883.5,4,2.0,2,1.0,2,1.0,4.0,2.0,2,1.0,10,5.0,6.0,3.0,0,0.0,-60,-30.0,0.5405405405405406,0.2413793103448276,0.2,1.5820895522388059,5.5675675675675675
19,401119277,2019,7,regular,Akron,Mid-American,home,3,0,4.0,0.0,1.0,0,120.0,0.0,5.0,3.0,,,,0,2.0,2.0,30:26,0,1,1,11-89,2.7,32,86,7.0,17-29,202,288,1-3,5-13,19,7.0,0,78,0,1,2019-10-12 19:30:00+00:00,True,Akron,Kent State,3,26,Kent State,3,26,-23,0,17,29,0.5862068965517241,5,13,0.38461538461538464,1,3,0.3333333333333333,11,89,1826,5,0,83,16.6,190,38.0,250,50.0,141,28.2,1309,261.8,193,38.6,109,21.8,1559,311.8,80,16.0,2,0.4,9,1.8,22,4.4,71,14.2,4,0.8,12,2.4,31,6.2,226,45.2,8575,1715.0,11,2.2,6,1.2,5,1.0,4.0,0.8,4,0.8,21,4.2,28.0,5.6,0,0.0,-107,-21.4,0.5647668393782384,0.30985915492957744,0.3333333333333333,1.7730496453900708,6.782383419689119,0.0,20.0,39.0,-19.0,50.666666666666664,274.0,324.6666666666667,0.0,1.3333333333333333,5.0,7.666666666666667,2.3333333333333335,16.6,38.0,-21.4,50.0,261.8,311.8,0.8,0.8,4.2,5.6,2.2,0.0,0.0,True,False,2,0,0.0,27,13.5,66,33.0,73,36.5,47,23.5,562,281.0,77,38.5,41,20.5,635,317.5,26,13.0,1,0.5,3,1.5,7,3.5,28,14.0,2,1.0,5,2.5,12,6.0,97,48.5,3066,1533.0,4,2.0,3,1.5,1,0.5,0.0,0.0,2,1.0,8,4.0,18.0,9.0,0,0.0,-39,-19.5,0.5324675324675324,0.25,0.4,1.553191489361702,7.298701298701299,3,0,0.0,56,18.666666666666668,124,41.333333333333336,177,59.0,94,31.333333333333332,747,249.0,116,38.666666666666664,68,22.666666666666668,924,308.0,54,18.0,1,0.3333333333333333,6,2.0,15,5.0,43,14.333333333333334,2,0.6666666666666666,7,2.3333333333333335,19,6.333333333333333,129,43.0,5509,1836.3333333333333,7,2.3333333333333335,3,1.0,4,1.3333333333333333,4.0,1.3333333333333333,2,0.6666666666666666,13,4.333333333333333,10.0,3.3333333333333335,0,0.0,-68,-22.666666666666668,0.5862068965517241,0.3488372093023256,0.2857142857142857,1.8829787234042554,6.439655172413793
