id,athleteId,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country,hometownInfo
128804,,HighSchool,2018,2536.0,Jonathan Clark,Paramus Catholic,Central Michigan,RB,69.0,175.0,2.0,0.7898,Paramus,NJ,USA,"{'latitude': 40.9452911, 'longitude': -74.0735899, 'fipsCode': '34003'}"
128805,,HighSchool,2018,2537.0,Emmanuel Oliver,DePaul Catholic,,WR,68.0,155.0,2.0,0.7898,Wayne,NJ,USA,"{'latitude': 40.9491723, 'longitude': -74.2376802, 'fipsCode': '34031'}"
128806,,HighSchool,2018,2538.0,Elijah Ball,Darlington School,,OG,75.0,290.0,2.0,0.7898,Rome,GA,USA,"{'latitude': 34.257038, 'longitude': -85.1646726, 'fipsCode': '13115'}"
128807,4361050,HighSchool,2018,2539.0,Isaiah Likely,Everett,Coastal Carolina,ATH,74.0,225.0,2.0,0.7898,Malden,MA,USA,"{'latitude': 42.4250964, 'longitude': -71.066163, 'fipsCode': '25017'}"
128808,4361716,HighSchool,2018,2540.0,Elijah Johnson,East Longmeadow,Massachusetts,CB,72.0,180.0,2.0,0.7898,East Longmeadow,MA,USA,"{'latitude': 42.0602543, 'longitude': -72.4989821, 'fipsCode': '25013'}"
128809,,HighSchool,2018,2541.0,Michael Sullivan,Noble And Greenough School,Massachusetts,OG,78.0,305.0,2.0,0.7898,Norfolk,MA,USA,"{'latitude': 42.1195426, 'longitude': -71.3250564, 'fipsCode': '25021'}"
128810,,HighSchool,2018,2542.0,Dominick Neal,Lawton,,WR,74.0,180.0,2.0,0.7898,Lawton,OK,USA,"{'latitude': 34.6086854, 'longitude': -98.3903305, 'fipsCode': '40031'}"
128811,-1006794,HighSchool,2018,2543.0,Brady Pope,South Iredell,Charlotte,PRO,75.0,182.0,2.0,0.7898,Statesville,NC,USA,"{'latitude': 35.7826363, 'longitude': -80.8872959, 'fipsCode': '37097'}"
128812,,HighSchool,2018,2544.0,Tre Thomas,Burnsville,,ATH,74.0,190.0,2.0,0.7898,Burnsville,MN,USA,"{'latitude': 44.7677424, 'longitude': -93.2777226, 'fipsCode': '27037'}"
128813,,HighSchool,2018,2545.0,Joe Mischler,Cathedral Prep,Ohio,DUAL,72.0,190.0,2.0,0.7898,Erie,PA,USA,"{'latitude': 42.1294712, 'longitude': -80.0852695, 'fipsCode': '42049'}"
128814,4361059,HighSchool,2018,2546.0,Da'kendall James,Portsmouth Christian School,Coastal Carolina,WR,72.5,179.0,2.0,0.7898,Portsmouth,VA,USA,"{'latitude': 36.8354258, 'longitude': -76.2982742, 'fipsCode': '51740'}"
128815,4374332,HighSchool,2018,2547.0,Tyquavious Terrell,Lee County,Marshall,WR,72.0,190.0,2.0,0.7898,Leesburg,GA,USA,"{'latitude': 31.7324556, 'longitude': -84.1711966, 'fipsCode': '13177'}"
128816,4362357,HighSchool,2018,2548.0,Jeremiah Salaam,Frostproof,Kent State,S,70.0,165.0,2.0,0.7898,Frostproof,FL,USA,"{'latitude': 27.7458626, 'longitude': -81.5306313, 'fipsCode': '12105'}"
128817,,HighSchool,2018,2549.0,Valdez Peterson,Alief Hastings,,TE,76.0,225.0,2.0,0.7898,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
128818,,HighSchool,2018,2550.0,Mark Carter,Miami Carol City,,S,71.0,160.0,2.0,0.7898,Opa Locka,FL,USA,"{'latitude': 25.896733849999997, 'longitude': -80.25949640850294, 'fipsCode': '12086'}"
128819,4361802,HighSchool,2018,2551.0,Cameron Carroll,Northwest Rankin,Tulane,RB,71.0,220.0,2.0,0.7898,Flowood,MS,USA,"{'latitude': 32.3095903, 'longitude': -90.1389757, 'fipsCode': '28121'}"
128820,4243493,HighSchool,2018,2552.0,A.C. White,Harrisonburg,Old Dominion,PRO,75.0,210.0,2.0,0.7898,Harrisonburg,VA,USA,"{'latitude': 38.4493315, 'longitude': -78.8688833, 'fipsCode': '51660'}"
128821,,HighSchool,2018,2553.0,Bryson Jenkins,Frisco Centennial,,S,72.0,180.0,2.0,0.7898,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}"
128822,,HighSchool,2018,2554.0,Jerome Weber,San Gorgonio,,S,,,2.0,0.7898,San Bernardino,CA,USA,"{'latitude': 34.1083449, 'longitude': -117.2897652, 'fipsCode': '06071'}"
128823,,HighSchool,2018,2555.0,Carson Kropp,Owasso,Oklahoma State,ILB,74.0,220.0,2.0,0.7898,Owasso,OK,USA,"{'latitude': 36.2661536, 'longitude': -95.8549456, 'fipsCode': '40143'}"
128824,,HighSchool,2018,2556.0,Ezechiel Tieide,St. Paul's School,Boston College,ATH,74.5,190.0,2.0,0.7898,Montreal,QC,CAN,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
128825,,HighSchool,2018,2557.0,Tyrese Spain,Jefferson,,CB,70.0,165.0,2.0,0.7898,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
128826,,HighSchool,2018,2558.0,Laderrick Bell,Saks,Austin Peay,ATH,74.0,165.0,2.0,0.7898,Anniston,AL,USA,"{'latitude': 33.695381, 'longitude': -85.83984227882328, 'fipsCode': '01015'}"
128827,4360603,HighSchool,2018,2559.0,Marquice Robinson,Austin,Florida Atlantic,OT,76.0,309.0,2.0,0.7898,Decatur,AL,USA,"{'latitude': 34.6060203, 'longitude': -86.9838165, 'fipsCode': '01103'}"
128828,,HighSchool,2018,2560.0,Edward Johnson,Percy L. Julian,,CB,74.0,180.0,2.0,0.7898,Montgomery,AL,USA,"{'latitude': 32.3669656, 'longitude': -86.3006485, 'fipsCode': '01101'}"
128829,,HighSchool,2018,2561.0,Que Reid,Jay M. Robinson,James Madison,RB,71.0,195.0,2.0,0.7898,Concord,NC,USA,"{'latitude': 35.4093772, 'longitude': -80.5797416, 'fipsCode': '37025'}"
128830,,HighSchool,2018,2562.0,Kendall Williams,Rainier Beach,,DT,76.0,285.0,2.0,0.7898,Seattle,WA,USA,"{'latitude': 47.6038321, 'longitude': -122.3300624, 'fipsCode': '53033'}"
128831,,HighSchool,2018,2563.0,Nick Calcagno,Naperville North,,WR,75.0,205.0,2.0,0.7898,Naperville,IL,USA,"{'latitude': 41.7728699, 'longitude': -88.1479278, 'fipsCode': '17043'}"
128832,,HighSchool,2018,2564.0,Daniel Johnson,Catholic Central,Kent State,TE,78.0,245.0,2.0,0.7898,London,ON,CAN,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
128833,,HighSchool,2018,2565.0,Justen Smith,Brighton,BYU,K,73.0,160.0,2.0,0.7898,Salt Lake City,UT,USA,"{'latitude': 40.7596198, 'longitude': -111.8867975, 'fipsCode': '49035'}"
128834,4363100,HighSchool,2018,2566.0,Asjlin Washington,C.E. King,Louisiana,CB,73.0,181.0,2.0,0.7898,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
128835,-1031671,HighSchool,2018,2567.0,Tyrone Hall,Theodore,South Alabama,S,73.0,180.0,2.0,0.7898,Theodore,AL,USA,"{'latitude': 30.547295, 'longitude': -88.18020367595204, 'fipsCode': '01097'}"
128836,,HighSchool,2018,2568.0,Treon Sibley,Coventry,Akron,WR,70.0,210.0,2.0,0.7898,Akron,OH,USA,"{'latitude': 41.083064, 'longitude': -81.518485, 'fipsCode': '39153'}"
128837,,HighSchool,2018,2569.0,Nick Channel,Kapaun Mt. Carmel,Kansas,ATH,72.0,205.0,2.0,0.7898,Wichita,KS,USA,"{'latitude': 37.6922361, 'longitude': -97.3375448, 'fipsCode': '20173'}"
128838,4360826,HighSchool,2018,2570.0,Teldrick Ross,Jones County,Middle Tennessee,CB,71.0,185.0,2.0,0.7898,Gray,GA,USA,"{'latitude': 33.0095802, 'longitude': -83.5337816, 'fipsCode': '13169'}"
128839,4373698,HighSchool,2018,2571.0,Matt Martinez,Mooresville,Charlotte,CB,74.0,175.0,2.0,0.7898,Mooresville,NC,USA,"{'latitude': 35.5848596, 'longitude': -80.8100724, 'fipsCode': '37097'}"
128840,4362570,HighSchool,2018,2572.0,Joel Wilson,Petoskey,Central Michigan,PRO,76.0,205.0,2.0,0.7898,Petoskey,MI,USA,"{'latitude': 45.373343, 'longitude': -84.95533, 'fipsCode': '26047'}"
128841,,HighSchool,2018,2573.0,Beau Branyan,St. Teresa,Southern Illinois,OT,77.0,255.0,2.0,0.7898,Decatur,IL,USA,"{'latitude': 39.8454163, 'longitude': -88.9524151, 'fipsCode': '17115'}"
128842,,HighSchool,2018,2574.0,Carson Bobo,Oak Mountain,Princeton,TE,77.0,220.0,2.0,0.7898,Birmingham,AL,USA,"{'latitude': 33.5206824, 'longitude': -86.8024326, 'fipsCode': '01073'}"
128843,-1023961,HighSchool,2018,2575.0,Jeffrey Jones Jr.,O'Fallon HS,New Mexico,TE,77.0,220.0,2.0,0.7898,O'Fallon,IL,USA,"{'latitude': 38.5922715, 'longitude': -89.9112124, 'fipsCode': '17163'}"
128844,,HighSchool,2018,2576.0,Collin Flintoft,Loyola,UCLA,P,73.0,185.0,2.0,0.7898,Los Angeles,CA,USA,"{'latitude': 34.0536909, 'longitude': -118.2427666, 'fipsCode': '06037'}"
128845,4362056,HighSchool,2018,2577.0,Ryan Warren,Perry,UTEP,ATH,74.0,175.0,2.0,0.7898,Gilbert,AZ,USA,"{'latitude': 33.3527632, 'longitude': -111.7890373, 'fipsCode': '04013'}"
128846,-1015732,HighSchool,2018,2578.0,William Luckey,Potomac,Kent State,ILB,74.0,230.0,2.0,0.7898,Oxon Hill,MD,USA,"{'latitude': 38.8035961, 'longitude': -76.9896573, 'fipsCode': '24033'}"
128847,-1037502,HighSchool,2018,2579.0,Conner Howell,Gardendale,UAB,WR,71.0,163.0,2.0,0.7893,Gardendale,AL,USA,"{'latitude': 33.6601033, 'longitude': -86.8127702, 'fipsCode': '01073'}"
128848,-1036126,HighSchool,2018,2580.0,Tyler Long,Springfield,Toledo,OC,76.0,289.0,2.0,0.7893,Holland,OH,USA,"{'latitude': 41.621718, 'longitude': -83.711604, 'fipsCode': '39095'}"
128849,,HighSchool,2018,2581.0,Brandon Nettles,Mansfield Lake Ridge,UL Monroe,WDE,74.0,232.0,2.0,0.7893,Mansfield,TX,USA,"{'latitude': 32.5631924, 'longitude': -97.1416768, 'fipsCode': '48439'}"
128850,,HighSchool,2018,2582.0,Jonah Laulu,Las Vegas Centennial,Hawai'i,ATH,77.0,245.0,2.0,0.7893,Las Vegas,NV,USA,"{'latitude': 36.1672559, 'longitude': -115.1485163, 'fipsCode': '32003'}"
128851,,HighSchool,2018,2583.0,Florian McCann,Mullen,Colorado State,OT,77.0,270.0,2.0,0.7893,Denver,CO,USA,"{'latitude': 39.7392364, 'longitude': -104.9848623, 'fipsCode': '08031'}"
128852,,HighSchool,2018,2584.0,Calvin Legrone,Landry-Walker,,OG,73.5,281.0,2.0,0.7893,New Orleans,LA,USA,"{'latitude': 29.9499323, 'longitude': -90.0701156, 'fipsCode': '22071'}"
128853,4371749,HighSchool,2018,2585.0,Corteze Love,Lausanne Collegiate School,Memphis,SDE,75.0,230.0,2.0,0.7892,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}"
128854,,HighSchool,2018,2586.0,Mason Quandt,Sierra Canyon,Pennsylvania,PRO,75.0,210.0,2.0,0.7892,Chatsworth,CA,USA,"{'latitude': 34.2595715, 'longitude': -118.6023247, 'fipsCode': '06037'}"
128855,-1020982,HighSchool,2018,2587.0,Chance Nolan,Paloma Valley,Middle Tennessee,PRO,74.0,186.0,2.0,0.7892,Menifee,CA,USA,"{'latitude': 33.6864432, 'longitude': -117.1770437, 'fipsCode': '06065'}"
128856,,HighSchool,2018,2588.0,Samuel Moore,Verndale Secondary,North Dakota State,SDE,77.0,230.0,2.0,0.7892,Verndale,MN,USA,"{'latitude': 46.3982953, 'longitude': -95.0147464, 'fipsCode': '27159'}"
128857,,HighSchool,2018,2589.0,Daizion Carroll,Waco Midway,North Texas,OG,74.0,315.0,2.0,0.7892,Waco,TX,USA,"{'latitude': 31.549333, 'longitude': -97.1466695, 'fipsCode': '48309'}"
128858,,HighSchool,2018,2590.0,DJ Mitchell,Knoxville Catholic,Eastern Kentucky,CB,69.0,170.0,2.0,0.7892,Knoxville,TN,USA,"{'latitude': 35.9603948, 'longitude': -83.9210261, 'fipsCode': '47093'}"
128859,4365303,HighSchool,2018,2591.0,Myles Cole,Evangel Christian Academy,UL Monroe,SDE,78.0,235.0,2.0,0.7892,Shreveport,LA,USA,"{'latitude': 32.5221828, 'longitude': -93.7651944, 'fipsCode': '22017'}"
128860,,HighSchool,2018,2592.0,Tim Moulton,Archbishop Ryan,Massachusetts,DT,76.0,250.0,2.0,0.7892,Philadelphia,PA,USA,"{'latitude': 39.9527237, 'longitude': -75.1635262, 'fipsCode': '42101'}"
128861,,HighSchool,2018,2593.0,Jose Barbon,Conestoga Valley,Temple,WR,72.0,175.0,2.0,0.7892,Lancaster,PA,USA,"{'latitude': 40.03813, 'longitude': -76.3056686, 'fipsCode': '42071'}"
128862,,HighSchool,2018,2594.0,Luke Junkunc,Strake Jesuit,Louisiana,OT,76.0,250.0,2.0,0.7892,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
128863,,HighSchool,2018,2595.0,Parker Towns,Dallas Jesuit,,PRO,75.0,195.0,2.0,0.7892,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}"
128864,,HighSchool,2018,2596.0,Nicholas Sligh,Clarke Central,Yale,OC,75.0,310.0,2.0,0.7892,Athens,GA,USA,"{'latitude': 33.9597677, 'longitude': -83.376398, 'fipsCode': '13059'}"
128865,4367414,HighSchool,2018,2597.0,Nikhil Nayar,Mercer Island,Idaho,PRO,76.0,210.0,2.0,0.7892,Mercer Island,WA,USA,"{'latitude': 47.5602073, 'longitude': -122.22014226861951, 'fipsCode': '53033'}"
128866,4373013,HighSchool,2018,2598.0,Preston Weeks,Rowlett,Baylor,PRO,77.0,230.0,2.0,0.7892,Rowlett,TX,USA,"{'latitude': 32.9029017, 'longitude': -96.56388, 'fipsCode': '48113'}"
128867,,HighSchool,2018,2599.0,Levi Archer,Goodland,Kansas State,DUAL,76.0,205.0,2.0,0.7892,Goodland,KS,USA,"{'latitude': 39.350833, 'longitude': -101.7101722, 'fipsCode': '20181'}"
128868,,HighSchool,2018,2600.0,Brent Stukes,Landstown,,WR,71.0,181.0,2.0,0.7889,Virginia Beach,VA,USA,"{'latitude': 36.8529841, 'longitude': -75.9774183, 'fipsCode': '51810'}"
128869,,HighSchool,2018,2601.0,Alex Miskela,Los Alamitos,BYU,OLB,74.0,220.0,2.0,0.7889,Los Alamitos,CA,USA,"{'latitude': 33.8038865, 'longitude': -118.0772433, 'fipsCode': '06059'}"
128870,,HighSchool,2018,2602.0,Jerome Beazer,Luella,Jacksonville,WR,76.0,175.0,2.0,0.7889,Locust Grove,GA,USA,"{'latitude': 33.3459495, 'longitude': -84.109083, 'fipsCode': '13151'}"
128871,-1040315,HighSchool,2018,2603.0,Mitch Medina,Alta,Utah State,OLB,73.0,210.0,2.0,0.7889,Sandy,UT,USA,"{'latitude': 40.5664878, 'longitude': -111.838904, 'fipsCode': '49035'}"
128872,,HighSchool,2018,2604.0,Kenden Jones,Summer Creek,,TE,73.0,205.0,2.0,0.7889,Humble,TX,USA,"{'latitude': 29.9988312, 'longitude': -95.2621553, 'fipsCode': '48201'}"
128873,,HighSchool,2018,2605.0,Kerrion Hadnot,North Shore,,APB,64.0,145.0,2.0,0.7889,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
128874,,HighSchool,2018,2606.0,Ian Britt,Kingswood Oxford,,RB,68.0,185.0,2.0,0.7889,Springfield,MA,USA,"{'latitude': 42.1014831, 'longitude': -72.589811, 'fipsCode': '25013'}"
128875,,HighSchool,2018,2607.0,Daniel Abraham,Boston College High,Harvard,RB,71.0,185.0,2.0,0.7889,Boston,MA,USA,"{'latitude': 42.3602534, 'longitude': -71.0582912, 'fipsCode': '25025'}"
128876,,HighSchool,2018,2608.0,Willie Drew,Smithfield,James Madison,ATH,73.0,180.0,2.0,0.7889,Smithfield,VA,USA,"{'latitude': 36.9823313, 'longitude': -76.6310242, 'fipsCode': '51093'}"
128877,4361496,HighSchool,2018,2609.0,Matt Araiza,Rancho Bernardo,San Diego State,K,74.0,185.0,2.0,0.7886,San Diego,CA,USA,"{'latitude': 32.7174209, 'longitude': -117.1627714, 'fipsCode': '06073'}"
128878,,HighSchool,2018,2610.0,Adam Korsak,ProKick Australia,Rutgers,P,73.0,190.0,2.0,0.7885,Australia,,AUS,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
128879,,HighSchool,2018,2611.0,Diallo Landry,Catholic-New Iberia,,ATH,75.0,191.0,2.0,0.7882,New Iberia,LA,USA,"{'latitude': 30.0035365, 'longitude': -91.8187285, 'fipsCode': '22045'}"
128880,4361032,HighSchool,2018,2612.0,Bryce Carpenter,Venice,Coastal Carolina,PRO,73.0,194.0,2.0,0.7882,Venice,FL,USA,"{'latitude': 27.0999188, 'longitude': -82.4543597, 'fipsCode': '12115'}"
128881,,HighSchool,2018,2613.0,Christopher Washington,Newberry,App State,ILB,72.0,265.0,2.0,0.7882,Newberry,FL,USA,"{'latitude': 29.6463535, 'longitude': -82.6065023, 'fipsCode': '12001'}"
128882,4361697,HighSchool,2018,2614.0,Gunner Gentry,Grandview,Wyoming,WR,75.0,200.0,2.0,0.7882,Aurora,CO,USA,"{'latitude': 39.729432, 'longitude': -104.8319196, 'fipsCode': '08005'}"
128883,-1044072,HighSchool,2018,2615.0,Reow Jackson,Marist,Wyoming,ATH,74.0,192.0,2.0,0.7882,Eugene,OR,USA,"{'latitude': 44.0505054, 'longitude': -123.0950506, 'fipsCode': '41039'}"
128884,,HighSchool,2018,2616.0,Lorenza Surgers,Panther Creek,Vanderbilt,WDE,79.0,225.0,2.0,0.7882,Cary,NC,USA,"{'latitude': 35.7883046, 'longitude': -78.7811964, 'fipsCode': '37183'}"
128885,4363103,HighSchool,2018,2617.0,Jordan Cordova,Kinder,Louisiana,OLB,74.0,205.0,2.0,0.7882,Kinder,LA,USA,"{'latitude': 30.485479, 'longitude': -92.850703, 'fipsCode': '22003'}"
128886,,HighSchool,2018,2618.0,Keegan Jones,Cleveland,UCLA,APB,69.0,170.0,2.0,0.7882,Cleveland,TN,USA,"{'latitude': 35.1595182, 'longitude': -84.8766115, 'fipsCode': '47011'}"
128887,4361665,HighSchool,2018,2619.0,Chris Dunn,North Davidson,NC State,K,70.0,160.0,2.0,0.7865,Lexington,NC,USA,"{'latitude': 35.8240265, 'longitude': -80.2533838, 'fipsCode': '37057'}"
128888,,HighSchool,2018,2620.0,Zac Montgomery,Mt. Vernon,,DUAL,70.0,192.0,2.0,0.7863,Fortville,IN,USA,"{'latitude': 39.9322625, 'longitude': -85.8480354, 'fipsCode': '18059'}"
128889,,HighSchool,2018,2621.0,Nathan Counts,Lebanon,Tennessee Tech,OG,76.0,305.0,2.0,0.7863,Lebanon,TN,USA,"{'latitude': 36.2079779, 'longitude': -86.2910945, 'fipsCode': '47189'}"
128890,,HighSchool,2018,2622.0,Armonii Burden,Lafayette,,OLB,74.0,230.0,2.0,0.7863,Williamsburg,VA,USA,"{'latitude': 37.2708788, 'longitude': -76.7074042, 'fipsCode': '51830'}"
128891,,HighSchool,2018,2623.0,Joshua Reed,Trezevant,,RB,67.0,190.0,2.0,0.7863,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}"
128892,,HighSchool,2018,2624.0,Tayondric Deon Crowder Jr.,Coconut Creek,,CB,67.5,140.0,2.0,0.7863,Pompano Beach,FL,USA,"{'latitude': 26.2378597, 'longitude': -80.1247667, 'fipsCode': '12011'}"
128893,-1008984,HighSchool,2018,2625.0,Khalil Barrett,Havelock,East Carolina,S,71.0,200.0,2.0,0.7853,Havelock,NC,USA,"{'latitude': 34.8785, 'longitude': -76.9014457, 'fipsCode': '37049'}"
128894,,HighSchool,2018,2626.0,Cade Fennegan,Woodrow Wilson,Boise State,DUAL,73.5,162.0,2.0,0.7853,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}"
128895,4241648,HighSchool,2018,2627.0,Austin Young,Desert Edge,New Mexico State,OT,76.0,300.0,2.0,0.7853,Goodyear,AZ,USA,"{'latitude': 33.4353672, 'longitude': -112.3576005, 'fipsCode': '04013'}"
128896,-1028692,HighSchool,2018,2628.0,Shawn Elliot,Lake Oswego,Oregon State,OG,75.0,255.0,2.0,0.7853,Lake Oswego,OR,USA,"{'latitude': 45.4206749, 'longitude': -122.6706498, 'fipsCode': '41005'}"
128897,,HighSchool,2018,2629.0,Jalen Bedell,Greenwood,,DT,74.0,306.0,2.0,0.7853,Greenwood,MS,USA,"{'latitude': 33.5162315, 'longitude': -90.1795281, 'fipsCode': '28083'}"
128898,,HighSchool,2018,2630.0,Kevin Johnson,IMG Academy,Syracuse,WR,71.0,185.0,2.0,0.7853,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}"
128899,,HighSchool,2018,2631.0,Nuru Tinch,Newton,UAB,RB,71.0,202.0,2.0,0.7853,Covington,GA,USA,"{'latitude': 33.5967815, 'longitude': -83.8601827, 'fipsCode': '13217'}"
128900,,HighSchool,2018,2632.0,Isaac Ellis,Carroll,Memphis,OG,74.0,319.0,2.0,0.7853,Monroe,LA,USA,"{'latitude': 32.5093109, 'longitude': -92.1193012, 'fipsCode': '22073'}"
128901,,HighSchool,2018,2633.0,Josh Oglesby,Katy,,APB,67.0,180.0,2.0,0.7853,Katy,TX,USA,"{'latitude': 29.7857853, 'longitude': -95.8243956, 'fipsCode': '48157'}"
128902,,HighSchool,2018,2634.0,Cortez Hogans,Palatine,Northern Illinois,OLB,75.0,190.0,2.0,0.7853,Palatine,IL,USA,"{'latitude': 42.1105779, 'longitude': -88.0336888, 'fipsCode': '17031'}"
128903,,HighSchool,2018,2635.0,Courtney Ogilvie,Cedar Hill,Navy,S,70.0,175.0,2.0,0.7853,Cedar Hill,TX,USA,"{'latitude': 32.5888072, 'longitude': -96.9553675, 'fipsCode': '48113'}"
128904,,HighSchool,2018,2636.0,Josh Owens,Bixby,Tulsa,OT,77.0,265.0,2.0,0.7853,Bixby,OK,USA,"{'latitude': 35.9420431, 'longitude': -95.8833235, 'fipsCode': '40143'}"
128905,4368915,HighSchool,2018,2637.0,Tai Carter,Summit,Tennessee Tech,APB,70.0,180.0,2.0,0.7853,Spring Hill,TN,USA,"{'latitude': 35.751179, 'longitude': -86.9300023, 'fipsCode': '47119'}"
128906,,HighSchool,2018,2638.0,Terry Keys III,Dickinson,SMU,CB,72.0,165.0,2.0,0.7853,Dickinson,TX,USA,"{'latitude': 29.4607876, 'longitude': -95.0513173, 'fipsCode': '48167'}"
128907,,HighSchool,2018,2639.0,Kylan Weisser,Notre Dame Preparatory,,PRO,75.5,188.0,2.0,0.7853,Scottsdale,AZ,USA,"{'latitude': 33.4942189, 'longitude': -111.9260184, 'fipsCode': '04013'}"
128908,,HighSchool,2018,2640.0,Conner Parsons,Mansfield,UL Monroe,OG,76.0,290.0,2.0,0.7853,Mansfield,TX,USA,"{'latitude': 32.5631924, 'longitude': -97.1416768, 'fipsCode': '48439'}"
128909,4360557,HighSchool,2018,2641.0,Terrance Newman,Duncanville,SMU,DT,71.0,282.0,2.0,0.7853,Duncanville,TX,USA,"{'latitude': 32.6518004, 'longitude': -96.9083366, 'fipsCode': '48113'}"
128910,4365320,HighSchool,2018,2642.0,Jordan Oliver,Fort Bend Kempner,UL Monroe,CB,71.0,165.0,2.0,0.7853,Sugar Land,TX,USA,"{'latitude': 29.6196787, 'longitude': -95.6349463, 'fipsCode': '48157'}"
128911,-1002977,HighSchool,2018,2643.0,Hunter Brabham,Hughes Springs,Army,SDE,74.0,220.0,2.0,0.7853,Hughes Springs,TX,USA,"{'latitude': 32.998462, 'longitude': -94.6307586, 'fipsCode': '48067'}"
128912,,HighSchool,2018,2644.0,Blake Veargis,Miami Norland,,WR,71.0,160.0,2.0,0.7853,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
128913,4360777,HighSchool,2018,2645.0,Logan Doublin,Largo,App State,OLB,72.0,200.0,2.0,0.7853,Largo,FL,USA,"{'latitude': 27.9094665, 'longitude': -82.7873244, 'fipsCode': '12103'}"
128914,4360783,HighSchool,2018,2646.0,Tyler Bird,North Paulding,App State,OLB,73.0,220.0,2.0,0.7853,Dallas,GA,USA,"{'latitude': 33.9237141, 'longitude': -84.8407732, 'fipsCode': '13223'}"
128915,,HighSchool,2018,2647.0,Deamondre Goodwin,Lower Richland,,WR,74.0,200.0,2.0,0.7853,Hopkins,SC,USA,"{'latitude': 33.9043212, 'longitude': -80.8770342, 'fipsCode': '45079'}"
128916,4361214,HighSchool,2018,2648.0,Triston Anderson,Rockwall,Arkansas State,CB,72.0,167.0,2.0,0.7853,Rockwall,TX,USA,"{'latitude': 32.9312336, 'longitude': -96.4597089, 'fipsCode': '48397'}"
128917,,HighSchool,2018,2649.0,Gunner Britton,Conway,Western Kentucky,OT,78.0,275.0,2.0,0.7853,Conway,SC,USA,"{'latitude': 33.8360035, 'longitude': -79.0478143, 'fipsCode': '45051'}"
128918,4360158,HighSchool,2018,2650.0,Juwan Moody,Conway,East Carolina,WR,70.0,165.0,2.0,0.7853,Conway,SC,USA,"{'latitude': 33.8360035, 'longitude': -79.0478143, 'fipsCode': '45051'}"
128919,4362231,HighSchool,2018,2651.0,Matthew Stuckey,Rich Township,Western Michigan,S,74.0,185.0,2.0,0.7853,Olympia Fields,IL,USA,"{'latitude': 41.5164045, 'longitude': -87.70289568910842, 'fipsCode': '17031'}"
128920,-1016852,HighSchool,2018,2652.0,Logan Beadles,Piedmont,Liberty,OG,75.0,305.0,2.0,0.7853,Piedmont,AL,USA,"{'latitude': 33.9245454, 'longitude': -85.6113501, 'fipsCode': '01015'}"
128921,4369895,HighSchool,2018,2653.0,Trey Turner,Escambia Academy,Alcorn State,RB,72.0,204.0,2.0,0.7853,Atmore,AL,USA,"{'latitude': 31.0237921, 'longitude': -87.4938708, 'fipsCode': '01053'}"
128922,4361584,HighSchool,2018,2654.0,Lance Boykin,Hayworth Christian School,Old Dominion,ATH,74.0,180.0,2.0,0.7853,High Point,NC,USA,"{'latitude': 35.9556924, 'longitude': -80.0053176, 'fipsCode': '37081'}"
128923,,HighSchool,2018,2655.0,Garrett Crawford,Salmen,Southern Miss,WDE,73.0,230.0,2.0,0.7853,Slidell,LA,USA,"{'latitude': 30.2751945, 'longitude': -89.7811745, 'fipsCode': '22103'}"
128924,,HighSchool,2018,2656.0,Recadre Moore,Kemper County,,OLB,74.0,235.0,2.0,0.7853,De Kalb,MS,USA,"{'latitude': 32.767633, 'longitude': -88.6508784, 'fipsCode': '28069'}"
128925,,HighSchool,2018,2657.0,Keon Moore,Harrison Central,,RB,71.0,180.0,2.0,0.7853,Gulfport,MS,USA,"{'latitude': 30.3674198, 'longitude': -89.0928155, 'fipsCode': '28047'}"
128926,,HighSchool,2018,2658.0,Eddie Tillman III,McDonogh 35,,RB,69.0,171.0,2.0,0.7853,New Orleans,LA,USA,"{'latitude': 29.9499323, 'longitude': -90.0701156, 'fipsCode': '22071'}"
